,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
71069|MBD3,9.611078599647271e-10,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
64319|DPF2,9.611655915620076e-10,Homo sapiens,DPF2,,K562,Erythroblast,Bone Marrow,1,DPF2
76849|EBF3,1.0018485485652207e-09,Homo sapiens,EBF3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,EBF3
63611|ZKSCAN8,1.0896518687353307e-09,Homo sapiens,ZKSCAN8,,K562,Erythroblast,Bone Marrow,1,ZKSCAN8
41574|BRD1,1.2983444319658588e-09,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
77146|ZNF284,1.4635733180945465e-09,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
63424|ZFP69B,1.4959504190947825e-09,Homo sapiens,ZFP69B,,HEK293,Epithelium,Embryonic Kidney,1,ZFP69B
36842|FOXA1,1.5012820986370912e-09,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
42714|ETV5,1.6683668335737423e-09,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
65106|ZNF384,1.7309348399052737e-09,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
70966|MED12,1.7887546999162396e-09,Homo sapiens,MED12,predicted transcription factor,None,Progenitor Cells,None,1,MED12
45627|ESRRA,1.8068657126057985e-09,Homo sapiens,ESRRA,tf,GM12878,B Lymphocyte,Blood,1,ESRRA
63034|PRDM10,1.8252476752245173e-09,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
53302|T,1.8690317626912645e-09,Homo sapiens,T,tf,TSU-1621-MT,None,None,1,T
5194|HMGN1,1.927569992510314e-09,Homo sapiens,HMGN1,both predicted transcription factor and chromatin regulator,None,T Lymphocyte,Blood,1,HMGN1
76686|CCND2,1.9675303608579497e-09,Homo sapiens,CCND2,other,MM1.S,B Lymphocyte,Blood,1,CCND2
1215|ELK4,2.0690181234961358e-09,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1,ELK4
64879|ZBTB1,2.1559752316768765e-09,Homo sapiens,ZBTB1,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB1
76518|ZBTB16,2.3961216344403624e-09,Homo sapiens,ZBTB16,tf,None,Stromal Cell,None,1,ZBTB16
45919|ZMIZ1,2.4709519985677275e-09,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1,ZMIZ1
64038|HBP1,2.4737038528677147e-09,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
38817|HOXA1,2.533573739693651e-09,Homo sapiens,HOXA1,tf,LoVo,None,Colon,1,HOXA1
74674|SMAD4,2.6114203577343176e-09,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
50210|DDX21,2.6888036797068082e-09,Homo sapiens,DDX21,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,DDX21
67600|KLF6,2.733047621550355e-09,Homo sapiens,KLF6,tf,CFPAC-1,original PDAC cell line,Pancreatic ductal,1,KLF6
39372|ETV1,2.9017536706810176e-09,Homo sapiens,ETV1,tf,LNCaP,Epithelium,Prostate,1,ETV1
42715|GLI2,2.960753975322916e-09,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
38829|LYL1,3.010074689502318e-09,Homo sapiens,LYL1,predicted transcription factor,LoVo,None,Colon,1,LYL1
62632|ZNF76,3.050393826420361e-09,Homo sapiens,ZNF76,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF76
53399|CHD8,3.1888782725530973e-09,Homo sapiens,CHD8,cr,T47D,Epithelium,Mammary Gland,1,CHD8
63484|CSDE1,3.2621221834894243e-09,Homo sapiens,CSDE1,,K562,Erythroblast,Bone Marrow,1,CSDE1
36114|FANCD2,3.3124324949618256e-09,Homo sapiens,FANCD2,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,FANCD2
57110|EPO,3.4041754970459692e-09,Homo sapiens,EPO,not sure,RL95-2,None,Uterus,1,EPO
62665|HLTF,3.5780185481115723e-09,Homo sapiens,HLTF,,K562,Erythroblast,Bone Marrow,1,HLTF
62504|SMC3,4.040865309029584e-09,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
5882|PPARG,4.5271546511571614e-09,Homo sapiens,PPARG,tf,THP-1,Monocyte,Blood,1,PPARG
54625|NCAPG,5.250840540149682e-09,Homo sapiens,NCAPG,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG
62513|ID3,5.339438391427365e-09,Homo sapiens,ID3,tf,K562,Erythroblast,Bone Marrow,1,ID3
46288|BCLAF1,6.170946920125431e-09,Homo sapiens,BCLAF1,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,BCLAF1
45714|TCF7L2,6.2715426185633305e-09,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
8816|KDM4A,7.094569987042831e-09,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
36230|TTF2,7.245789079846077e-09,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
63123|MBD1_isoform2,7.709340388295516e-09,Homo sapiens,MBD1_isoform2,,HepG2,Epithelium,Liver,1,MBD1_isoform2
48625|SPIB,8.338048584910496e-09,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1,SPIB
62862|ZNF584,8.535832485279116e-09,Homo sapiens,ZNF584,,K562,Erythroblast,Bone Marrow,1,ZNF584
64010|KLF7,9.569373016216076e-09,Homo sapiens,KLF7,,HEK293,Epithelium,Embryonic Kidney,1,KLF7
42749|ARNTL,1.0099898861692935e-08,Homo sapiens,ARNTL,predicted transcription factor,LoVo,None,Colon,1,ARNTL
64091|KLF8,1.0574216446901374e-08,Homo sapiens,KLF8,,HEK293,Epithelium,Embryonic Kidney,1,KLF8
38647|ETV7,1.1473337335754508e-08,Homo sapiens,ETV7,tf,LoVo,None,Colon,1,ETV7
49279|ZBTB17,1.1728950588540954e-08,Homo sapiens,ZBTB17,tf,LS174T,Epithelium,Colon,1,ZBTB17
72855|TRAF7,1.2087505940616694e-08,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
43676|CDK2,1.2586535702574508e-08,Homo sapiens,CDK2,not sure,T47D-MTVL,Epithelium,Mammary Gland,0,CDK2
68828|HEXIM1,1.2702070062431403e-08,Homo sapiens,HEXIM1,other,A375,melanoma,None,1,HEXIM1
46195|TAF7,1.2777914171202553e-08,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
4125|HDAC3,1.3857464065125669e-08,Homo sapiens,HDAC3,cr,None,T Lymphocyte,Blood,1,HDAC3
38706|VEZF1,1.3958610878272992e-08,Homo sapiens,VEZF1,tf,LoVo,None,Colon,1,VEZF1
52171|PRDM11,1.4205660925359354e-08,Homo sapiens,PRDM11,tf,U-2932,B Lymphocyte,None,0,PRDM11
63362|C11orf30,1.4374323176191695e-08,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
4126|HDAC6,1.4416198179656448e-08,Homo sapiens,HDAC6,cr,None,T Lymphocyte,Blood,1,HDAC6
35525|NCOR2,1.69465100285926e-08,Homo sapiens,NCOR2,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1,NCOR2
38666|ZBTB7B,1.716893194281255e-08,Homo sapiens,ZBTB7B,tf,LoVo,None,Colon,1,ZBTB7B
62931|ZNF341,1.7431306453818962e-08,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
63981|ZFP64,1.970467339296178e-08,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
46139|ZEB1,2.0321003324497156e-08,Homo sapiens,ZEB1,tf,GM12878,B Lymphocyte,Blood,1,ZEB1
53493|SOX9,2.0892076901812828e-08,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
65146|ZBTB14,2.1026641816579428e-08,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
63203|ZNF354C,2.110802466148698e-08,Homo sapiens,ZNF354C,,HEK293,Epithelium,Embryonic Kidney,1,ZNF354C
45961|UBTF,2.123907388851265e-08,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
65137|ZBTB18,2.1480271505947002e-08,Homo sapiens,ZBTB18,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB18
45803|GRP20,2.234937240830348e-08,Homo sapiens,GRP20,other,HepG2,Epithelium,Liver,1,GRP20
63952|ZNF641,2.361227702252222e-08,Homo sapiens,ZNF641,,HEK293,Epithelium,Embryonic Kidney,1,ZNF641
49009|CPSF3L,2.396895631973095e-08,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
5570|POLR2M,2.4028467715542234e-08,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
64553|HIC1,2.4963653200149594e-08,Homo sapiens,HIC1,,HEK293,Epithelium,Embryonic Kidney,1,HIC1
65040|DNMT1,2.596645426455879e-08,Homo sapiens,DNMT1,cr,K562,Erythroblast,Bone Marrow,1,DNMT1
63478|POLR2H,2.7110979572420035e-08,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
34396|MECP2,3.006913018577251e-08,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
62889|ZNF518A,3.054325364848509e-08,Homo sapiens,ZNF518A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF518A
63634|ZNF101,3.1118197352242305e-08,Homo sapiens,ZNF101,,HEK293,Epithelium,Embryonic Kidney,1,ZNF101
62561|BCL11A,3.199832976363837e-08,Homo sapiens,BCL11A,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,BCL11A
62769|ZNF71,3.2849260589440377e-08,Homo sapiens,ZNF71,,HEK293,Epithelium,Embryonic Kidney,1,ZNF71
42760|FOXP1,3.354455524462452e-08,Homo sapiens,FOXP1,tf,LoVo,None,Colon,1,FOXP1
74117|RUNX2,3.364605544176058e-08,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
74350|OTX2,3.473389298402907e-08,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
65120|ZBTB26,3.7499056360079663e-08,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
42720|HOXA4,3.786097801938837e-08,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
65063|ZNF574,3.796518965870632e-08,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
63975|GATA4,3.9317311184561277e-08,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
45615|CUX1,3.9446907240670015e-08,Homo sapiens,CUX1,tf,GM12878,B Lymphocyte,Blood,1,CUX1
62874|DNMT3B,4.0767705822286615e-08,Homo sapiens,DNMT3B,cr,HepG2,Epithelium,Liver,1,DNMT3B
63302|NKRF,4.5289696881667396e-08,Homo sapiens,NKRF,,K562,Erythroblast,Bone Marrow,1,NKRF
64256|ZNF610,4.6457617919326566e-08,Homo sapiens,ZNF610,,HEK293,Epithelium,Embryonic Kidney,1,ZNF610
45736|BRCA1,5.5783496544226097e-08,Homo sapiens,BRCA1,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,BRCA1
62815|NR4A1,5.620857024268844e-08,Homo sapiens,NR4A1,tf,K562,Erythroblast,Bone Marrow,1,NR4A1
64360|ZNF788,5.770047484254803e-08,Homo sapiens,ZNF788,,HEK293,Epithelium,Embryonic Kidney,1,ZNF788
1223|C17orf49,6.544797853669237e-08,Homo sapiens,C17orf49,cr,HeLa,Epithelium,Cervix,1,C17orf49
63354|CEBPZ,6.848118588864693e-08,Homo sapiens,CEBPZ,tf,GM12878,B Lymphocyte,Blood,1,CEBPZ
72405|PARP1,6.963068172050058e-08,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
38658|SOX2,7.514452149415263e-08,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
74659|ZBTB2,7.520857381315693e-08,Homo sapiens,ZBTB2,tf,HepG2,Epithelium,Liver,1,ZBTB2
62731|ZNF366,7.885344999181143e-08,Homo sapiens,ZNF366,,HEK293,Epithelium,Embryonic Kidney,1,ZNF366
45421|RBBP5,8.015631053348571e-08,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
42775|NPAT,8.428138514871009e-08,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
43556|CBX6,8.870175244313216e-08,Homo sapiens,CBX6,cr,None,Epithelium,Mammary Gland,1,CBX6
49259|BMI1,9.148086249632925e-08,Homo sapiens,BMI1,cr,293T-Rex,None,None,0,BMI1
52054|HJURP,9.456985378131222e-08,Homo sapiens,HJURP,predicted chromatin regulator,SW480,None,Colon,0,HJURP
51549|ZFP42,9.585283278212842e-08,Homo sapiens,ZFP42,tf,HUES64,Embryonic Stem Cell,Embryo,1,ZFP42
42712|E2F3,9.66464056006977e-08,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
9237|CBX3,1.0363349717268378e-07,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1,CBX3
77066|ZNF671,1.0706748482247619e-07,Homo sapiens,ZNF671,tf,293T,None,None,1,ZNF671
35658|PBX1,1.101842502237993e-07,Homo sapiens,PBX1,tf,MCF7-LTED,Epithelium,Mammary Gland,1,PBX1
42177|MITF,1.1266929983433371e-07,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
63286|OSR2,1.1869686039611693e-07,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
68102|CRY1,1.1890102252776202e-07,Homo sapiens,CRY1,not sure,U2OS,None,Bone,1,CRY1
74668|BATF,1.2420202327723118e-07,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BATF
38808|BARHL1,1.2431024337677954e-07,Homo sapiens,BARHL1,tf,LoVo,None,Colon,0,BARHL1
74682|FOXO3,1.2522293962868858e-07,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
33678|TBX21,1.2529821069584557e-07,Homo sapiens,TBX21,tf,None,Th1,None,1,TBX21
36802|GREB1,1.3306090479447974e-07,Homo sapiens,GREB1,not sure,MCF-7,Epithelium,Breast,1,GREB1
65161|ZNF774,1.439669476410721e-07,Homo sapiens,ZNF774,,HEK293,Epithelium,Embryonic Kidney,0,ZNF774
39359|SMAD3,1.496848150428498e-07,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1,SMAD3
63936|YBX3,1.5033992672996987e-07,Homo sapiens,YBX3,tf,K562,Erythroblast,Bone Marrow,1,YBX3
1219|GATAD1,1.5163128647133206e-07,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
64173|ZNF580,1.5306140754844932e-07,Homo sapiens,ZNF580,,HEK293,Epithelium,Embryonic Kidney,1,ZNF580
64495|ZNF781,1.5951314691342589e-07,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
5983|SUPT20H,1.614060965993147e-07,Homo sapiens,SUPT20H,other,GM12878,B Lymphocyte,Blood,1,SUPT20H
5454|BCAT1,1.819243479195265e-07,Homo sapiens,BCAT1,not sure,LS180,Epithelium,Colon,1,BCAT1
74120|OLFM2,1.8361305187397647e-07,Homo sapiens,OLFM2,other,MCF-7,None,None,1,OLFM2
56132|H2AFX,1.899355249190826e-07,Homo sapiens,H2AFX,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,H2AFX
62793|ZNF394,2.0018224228257608e-07,Homo sapiens,ZNF394,,HEK293,Epithelium,Embryonic Kidney,1,ZNF394
64888|NCOA1,2.1060610250200895e-07,Homo sapiens,NCOA1,cr,K562,Erythroblast,Bone Marrow,1,NCOA1
41625|MAFK,2.2402063676318917e-07,Homo sapiens,MAFK,tf,OCI-Ly7,B cell lymphoma,Blood,1,MAFK
45967|STAT2,2.400509996336453e-07,Homo sapiens,STAT2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,STAT2
73848|MEN1,2.408050879254553e-07,Homo sapiens,MEN1,tf,MCF-7,None,Breast,1,MEN1
64052|CEBPG,2.494277143716417e-07,Homo sapiens,CEBPG,tf,K562,Erythroblast,Bone Marrow,1,CEBPG
64089|TEAD2,2.5701040612391424e-07,Homo sapiens,TEAD2,tf,K562,Erythroblast,Bone Marrow,1,TEAD2
64706|ZSCAN16,2.578845608725011e-07,Homo sapiens,ZSCAN16,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN16
1224|CCDC101,2.580867827228772e-07,Homo sapiens,CCDC101,cr,HeLa,Epithelium,Cervix,1,CCDC101
62920|ZSCAN29,2.6105289829825296e-07,Homo sapiens,ZSCAN29,,K562,Erythroblast,Bone Marrow,1,ZSCAN29
43684|KDM4C,2.7471403585277443e-07,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
64619|TRIM22,2.9598891843063413e-07,Homo sapiens,TRIM22,,GM12878,B Lymphocyte,Blood,1,TRIM22
74383|IL1B,3.024617986624456e-07,Homo sapiens,IL1B,other,MCF-7,None,Breast,0,IL1B
77113|ZNF468,3.0857311350551697e-07,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
7487|JUNB,3.192979729504941e-07,Homo sapiens,JUNB,tf,K562,Erythroblast,Bone Marrow,1,JUNB
63097|SMAD5,3.279268369071886e-07,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
62879|SMARCE1,3.451289860567641e-07,Homo sapiens,SMARCE1,,K562,Erythroblast,Bone Marrow,1,SMARCE1
356|CDX2,3.753216352153643e-07,Homo sapiens,CDX2,tf,Caco-2,Epithelium,Colon,1,CDX2
45799|PPARGC1A,3.806857914456785e-07,Homo sapiens,PPARGC1A,tf,HepG2,Epithelium,Liver,1,PPARGC1A
58462|ARID1A,3.820447347924194e-07,Homo sapiens,ARID1A,predicted transcription factor,HepG2,Epithelium,Liver,1,ARID1A
47088|EPAS1,3.936704700557847e-07,Homo sapiens,EPAS1,tf,None,Macrophage,None,1,EPAS1
35296|ORC1,4.2925008114647056e-07,Homo sapiens,ORC1,other,HeLa-S3,Epithelium,Cervix,1,ORC1
69806|NR1H2,4.691764948216992e-07,Homo sapiens,NR1H2,tf,HT29,colorectal adenocarcinoma,None,1,NR1H2
2974|SETDB1,4.882802449035495e-07,Homo sapiens,SETDB1,cr,WM262,Melanocyte,Skin,1,SETDB1
56010|CDK12,5.152290610266341e-07,Homo sapiens,CDK12,tf,Jurkat,T Lymphocyte,Blood,1,CDK12
63525|ZFP2,5.813109776320324e-07,Homo sapiens,ZFP2,,HEK293,Epithelium,Embryonic Kidney,1,ZFP2
7486|HDAC8,5.820155765112744e-07,Homo sapiens,HDAC8,cr,K562,Erythroblast,Bone Marrow,1,HDAC8
38804|E2F8,5.977789431232949e-07,Homo sapiens,E2F8,tf,LoVo,None,Colon,1,E2F8
38827|FOXG1,6.092476886876419e-07,Homo sapiens,FOXG1,tf,LoVo,None,Colon,1,FOXG1
46101|NFIC,6.31044369703293e-07,Homo sapiens,NFIC,tf,ECC-1,Epithelium,Endometrium,1,NFIC
46121|PBX3,6.336540116502754e-07,Homo sapiens,PBX3,tf,GM12878,B Lymphocyte,Blood,1,PBX3
65141|ZNF320,6.50687397407701e-07,Homo sapiens,ZNF320,,HEK293,Epithelium,Embryonic Kidney,1,ZNF320
38860|CASP8AP2,6.615751970140415e-07,Homo sapiens,CASP8AP2,tf,LoVo,None,Colon,1,CASP8AP2
45683|GTF2F1,6.683169960219892e-07,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1,GTF2F1
8771|CHD7,6.720908832247297e-07,Homo sapiens,CHD7,cr,K562,Erythroblast,Bone Marrow,1,CHD7
64875|IRF9,6.728186774940248e-07,Homo sapiens,IRF9,tf,K562,Erythroblast,Bone Marrow,1,IRF9
63201|LARP7,6.991423328606139e-07,Homo sapiens,LARP7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,LARP7
38856|ATOH1,7.010119284500682e-07,Homo sapiens,ATOH1,tf,LoVo,None,Colon,1,ATOH1
2972|ATF7IP,7.079162977485787e-07,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
63555|MIER1,7.280005368537346e-07,Homo sapiens,MIER1,,K562,Erythroblast,Bone Marrow,1,MIER1
46144|MEF2C,7.283444268813e-07,Homo sapiens,MEF2C,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,MEF2C
77258|ZNF701,7.408820051901799e-07,Homo sapiens,ZNF701,tf,MCF-7,None,None,1,ZNF701
42717|HEYL,7.527795843897955e-07,Homo sapiens,HEYL,tf,LoVo,None,Colon,1,HEYL
46238|TEAD4,7.579969678594978e-07,Homo sapiens,TEAD4,tf,HepG2,Epithelium,Liver,1,TEAD4
49448|EGLN2,7.804353591156499e-07,Homo sapiens,EGLN2,other,T47D,Epithelium,Mammary Gland,1,EGLN2
42752|BARX1,7.93847063307318e-07,Homo sapiens,BARX1,tf,LoVo,None,Colon,1,BARX1
47739|LANA,8.131714271941703e-07,Homo sapiens,LANA,other,TIVE-LTC,T Lymphocyte,Blood,0,LANA
77140|ZNF304,8.222802087565206e-07,Homo sapiens,ZNF304,other,293T,None,None,1,ZNF304
50434|ELK3,8.365519061914739e-07,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1,ELK3
63011|ZNF697,8.38829074145675e-07,Homo sapiens,ZNF697,,HEK293,Epithelium,Embryonic Kidney,1,ZNF697
75838|MYOG,8.754334139826625e-07,Homo sapiens,MYOG,tf,Rh4,rhabdomyosarcoma,None,1,MYOG
63914|H3F3A,9.341342260826835e-07,Homo sapiens,H3F3A,,MM.1S,B Lymphoblast,Blood,1,H3F3A
50971|TERF2,9.40316019715226e-07,Homo sapiens,TERF2,predicted chromatin regulator,WI-38,Fibroblast,Lung,1,TERF2
47100|CBFA2T3,9.82237942037667e-07,Homo sapiens,CBFA2T3,tf,CAL-1,Dendritic Cell,None,1,CBFA2T3
33220|NR5A2,1.033728160015901e-06,Homo sapiens,NR5A2,tf,MCF-7,Epithelium,Breast,1,NR5A2
63774|ZNF264,1.0600482505673803e-06,Homo sapiens,ZNF264,,HEK293,Epithelium,Embryonic Kidney,1,ZNF264
43305|CDK6,1.0639005642576471e-06,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
42708|ATF2,1.104456225087258e-06,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
62679|CREB3,1.1397758910014488e-06,Homo sapiens,CREB3,tf,K562,Erythroblast,Bone Marrow,1,CREB3
63619|ZNF280D,1.1459465137919622e-06,Homo sapiens,ZNF280D,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF280D
45929|SIRT6,1.18136714760686e-06,Homo sapiens,SIRT6,cr,K562,Erythroblast,Bone Marrow,1,SIRT6
56849|KRAB,1.1983394505588052e-06,Homo sapiens,KRAB,other,K562,Erythroblast,Bone Marrow,1,KRAB
77103|ZNF519,1.319849195380307e-06,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
38773|NFAT5,1.5312369325282127e-06,Homo sapiens,NFAT5,tf,LoVo,None,Colon,1,NFAT5
52495|TCF21,1.5942089481302268e-06,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
77114|ZNF460,1.597476801840081e-06,Homo sapiens,ZNF460,tf,293T,None,None,1,ZNF460
64546|HNF1A,1.6221350984113592e-06,Homo sapiens,HNF1A,tf,HepG2,Epithelium,Liver,1,HNF1A
65178|ZNF22,1.6421311665459903e-06,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,1,ZNF22
8812|KDM5A,1.768137155633287e-06,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM5A
42804|ZBTB10,1.938569254844591e-06,Homo sapiens,ZBTB10,tf,LoVo,None,Colon,1,ZBTB10
64421|PRDM12,1.9866972068571798e-06,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
64454|AEBP2,2.0844197306524315e-06,Homo sapiens,AEBP2,tf,HEK293,Epithelium,Embryonic Kidney,1,AEBP2
65085|ZNF134,2.1295632195994507e-06,Homo sapiens,ZNF134,,HEK293,Epithelium,Embryonic Kidney,1,ZNF134
77259|WDHD1,2.163902678431473e-06,Homo sapiens,WDHD1,tf,MCF-7,None,None,1,WDHD1
46243|FOSL2,2.328032197518315e-06,Homo sapiens,FOSL2,tf,HepG2,Epithelium,Liver,1,FOSL2
63023|PRPF4,2.350385096161478e-06,Homo sapiens,PRPF4,,K562,Erythroblast,Bone Marrow,1,PRPF4
41756|ZMYND11,2.390839487775853e-06,Homo sapiens,ZMYND11,predicted chromatin regulator,U2OS,None,Bone,1,ZMYND11
5562|RAC3,2.4350330116718055e-06,Homo sapiens,RAC3,cr,H3396,Epithelium,Mammary Gland,1,RAC3
63905|ZNF438,2.5004290953867248e-06,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
64705|YBX1,2.5595592589855443e-06,Homo sapiens,YBX1,tf,MCF-7,Epithelium,Breast,1,YBX1
64696|TCF7,2.599684031490135e-06,Homo sapiens,TCF7,tf,K562,Erythroblast,Bone Marrow,1,TCF7
38736|NKX2-2,2.637415931538989e-06,Homo sapiens,NKX2-2,tf,LoVo,None,Colon,1,NKX2-2
49669|PROX1,2.818612954869071e-06,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
1872|RB1,2.8960087203322438e-06,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
56127|APOBEC3B,3.019513196811374e-06,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
38635|FOXD2,3.305366593653325e-06,Homo sapiens,FOXD2,tf,LoVo,None,Colon,1,FOXD2
45763|POLR3A,3.322998696986268e-06,Homo sapiens,POLR3A,tf,HeLa-S3,Epithelium,Cervix,1,POLR3A
65166|ZNF322,3.568272408938089e-06,Homo sapiens,ZNF322,,HEK293,Epithelium,Embryonic Kidney,1,ZNF322
55548|MEF2B,3.6756588470132634e-06,Homo sapiens,MEF2B,tf,None,B Lymphocyte,None,1,MEF2B
8447|SMAD1,3.869278715595836e-06,Homo sapiens,SMAD1,predicted transcription factor,U937,None,Pleura,1,SMAD1
77143|ZNF28,4.093880921263171e-06,Homo sapiens,ZNF28,tf,293T,None,None,1,ZNF28
43571|RING1,4.208283842399574e-06,Homo sapiens,RING1,cr,None,Fibroblast,Foreskin,1,RING1
45921|BRF2,4.233101817296969e-06,Homo sapiens,BRF2,tf,K562,Erythroblast,Bone Marrow,0,BRF2
73970|ZNF202,4.471629795499421e-06,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
52222|LMNA,4.579209239519155e-06,Homo sapiens,LMNA,not sure,HeLa,Epithelium,Cervix,1,LMNA
62618|KLF17,4.9006027361131466e-06,Homo sapiens,KLF17,,HEK293,Epithelium,Embryonic Kidney,1,KLF17
64424|KLF16,4.906944292282223e-06,Homo sapiens,KLF16,,K562,Erythroblast,Bone Marrow,1,KLF16
