,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
65101|GTF3A,0.14234379701378297,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
42829|GRHL2,0.14239468503965702,Homo sapiens,GRHL2,tf,LoVo,None,Colon,0,GRHL2
42740|NR2E3,0.1425087402340014,Homo sapiens,NR2E3,tf,LoVo,None,Colon,0,NR2E3
49198|F2RL1,0.1425087402340014,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
38855|SRF,0.14251122071419325,Homo sapiens,SRF,tf,LoVo,None,Colon,0,SRF
38810|NFATC4,0.14251122071419325,Homo sapiens,NFATC4,tf,LoVo,None,Colon,0,NFATC4
42818|CREBL2,0.1425230316871562,Homo sapiens,CREBL2,tf,LoVo,None,Colon,0,CREBL2
42842|MXI1,0.1425230316871562,Homo sapiens,MXI1,tf,LoVo,None,Colon,0,MXI1
8554|PCGF5,0.14265542435324152,Homo sapiens,PCGF5,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,PCGF5
77029|ZNF7,0.14269109946049086,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
38846|CEBPZ,0.14327194161417933,Homo sapiens,CEBPZ,tf,LoVo,None,Colon,0,CEBPZ
63111|HNRNPLL,0.14339975456365645,Homo sapiens,HNRNPLL,,HepG2,Epithelium,Liver,1,HNRNPLL
55787|CTCFL,0.1436608962440058,Homo sapiens,CTCFL,predicted transcription factor,None,Fibroblast,None,0,CTCFL
42867|SKI,0.14414449985297073,Homo sapiens,SKI,predicted chromatin regulator,LoVo,None,Colon,0,SKI
35266|SNAPC4,0.14440921430423442,Homo sapiens,SNAPC4,not sure,MCF-10A,Epithelium,Breast,0,SNAPC4
36355|SNAPC1,0.14450128923866945,Homo sapiens,SNAPC1,not sure,IMR90,Fibroblast,Lung,1,SNAPC1
42822|DRAP1,0.14457255947313696,Homo sapiens,DRAP1,tf,LoVo,None,Colon,0,DRAP1
42879|ZBTB39,0.14457255947313696,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
42875|WHSC1,0.14464657509900924,Homo sapiens,WHSC1,cr,LoVo,None,Colon,0,WHSC1
42682|IRX5,0.14468445931428608,Homo sapiens,IRX5,tf,LoVo,None,Colon,0,IRX5
42837|KCMF1,0.14472704999239688,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
65066|ZSCAN29,0.1450670038369658,Homo sapiens,ZSCAN29,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN29
62696|ZNF207,0.14512076883249486,Homo sapiens,ZNF207,,MCF-7,Epithelium,Breast,1,ZNF207
49698|DEK,0.14518954802208434,Homo sapiens,DEK,predicted chromatin regulator,U937,None,Pleura,0,DEK
42685|FOXO4,0.1455157095779343,Homo sapiens,FOXO4,tf,LoVo,None,Colon,0,FOXO4
8551|PCGF1,0.1456106950746902,Homo sapiens,PCGF1,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF1
77187|ZIK1,0.1456252616976103,Homo sapiens,ZIK1,tf,293T,None,None,1,ZIK1
42811|BBX,0.14563224260916752,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
52109|CGGBP1,0.1456826586448569,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
42703|NR3C2,0.14575018263482076,Homo sapiens,NR3C2,tf,LoVo,None,Colon,0,NR3C2
58994|FUS,0.14598752798621345,Homo sapiens,FUS,other,HEK293,Epithelium,Embryonic Kidney,0,FUS
42824|ELF4,0.14615726186699296,Homo sapiens,ELF4,tf,LoVo,None,Colon,0,ELF4
38776|TFDP2,0.14615986505925427,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
42835|HOXD1,0.14617235541047469,Homo sapiens,HOXD1,tf,LoVo,None,Colon,0,HOXD1
42841|MEOX2,0.14617235541047469,Homo sapiens,MEOX2,tf,LoVo,None,Colon,0,MEOX2
42815|BRCA1,0.14617235541047469,Homo sapiens,BRCA1,predicted chromatin regulator,LoVo,None,Colon,0,BRCA1
65150|SNAI1,0.14626500412181864,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
42693|MIXL1,0.14628301184442016,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
69216|BIRA,0.1463474238034932,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,0,BIRA
65163|ZNF667,0.14651875070607812,Homo sapiens,ZNF667,,HEK293,Epithelium,Embryonic Kidney,1,ZNF667
4926|KLF4,0.14671375828309935,Homo sapiens,KLF4,tf,H1,Embryonic Stem Cell,Embryo,0,KLF4
49618|RARG,0.14678140209162405,Homo sapiens,RARG,tf,MCF-7,Epithelium,Breast,1,RARG
42860|PCF11,0.14721889089525536,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
75293|POLR3G,0.14748735937644353,Homo sapiens,POLR3G,tf,NT2-D1,Stem cell,None,1,POLR3G
76829|PGBD5,0.14750608093827172,Homo sapiens,PGBD5,other,G-401,None,Kidney,0,PGBD5
67833|EBNA3A,0.1479737394699882,Homo sapiens,EBNA3A,other,None,Lymphoblast,None,0,EBNA3A
68909|KDM5C,0.1485530167093907,Homo sapiens,KDM5C,cr,ZR-75-30,None,None,0,KDM5C
74822|KMT2D,0.14881568167380171,Homo sapiens,KMT2D,cr,T47D,None,Breast,1,KMT2D
64165|ELK1,0.14884730725886852,Homo sapiens,ELK1,tf,IMR90,Fibroblast,Lung,0,ELK1
1220|LRWD1,0.14902716034448188,Homo sapiens,LRWD1,cr,HeLa,Epithelium,Cervix,0,LRWD1
77057|ZNF701,0.1492119607197271,Homo sapiens,ZNF701,tf,293T,None,None,1,ZNF701
77100|ZNF529,0.14929666638127664,Homo sapiens,ZNF529,tf,293T,None,None,1,ZNF529
42827|FOXF2,0.1493366395583734,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
77058|ZNF69,0.14961922142331158,Homo sapiens,ZNF69,tf,293T,None,None,0,ZNF69
55210|MAPK1,0.149662853558647,Homo sapiens,MAPK1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,MAPK1
42857|NFIB,0.15008515954764678,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
1348|SMC4,0.15009235133373744,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
42886|ZNF266,0.15048992452302312,Homo sapiens,ZNF266,predicted transcription factor,LoVo,None,Colon,0,ZNF266
42817|CDX1,0.15069541395837655,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
42874|TSHZ1,0.1507531024723019,Homo sapiens,TSHZ1,tf,LoVo,None,Colon,0,TSHZ1
42821|DMRT2,0.15094924319396114,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
76974|RPA1,0.15103206197992125,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
75840|MYCN,0.15105215949696188,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
63873|MTA2,0.15134142320227073,Homo sapiens,MTA2,tf,MCF-7,Epithelium,Breast,1,MTA2
42656|FOXF1,0.1514923197921043,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42677|ID4,0.1514923197921043,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
45889|BDP1,0.15170044818124756,Homo sapiens,BDP1,tf,K562,Erythroblast,Bone Marrow,1,BDP1
42887|ZNF280D,0.15171748068183605,Homo sapiens,ZNF280D,predicted transcription factor,LoVo,None,Colon,0,ZNF280D
52586|ZNF644,0.15185407771202575,Homo sapiens,ZNF644,predicted transcription factor,HEK293T,Epithelium,Embryonic Kidney,0,ZNF644
52587|WIZ,0.15185407771202575,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
68198|ATRX,0.15191458157817395,Homo sapiens,ATRX,cr,K562,Erythroblast,Bone Marrow,1,ATRX
42830|GZF1,0.15192357154238834,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
42751|BACH1,0.15215805076525218,Homo sapiens,BACH1,tf,LoVo,None,Colon,0,BACH1
38840|ALX4,0.1522203713388105,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
77233|FOXR2,0.15225217988830864,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
42799|RFX5,0.15238398226098615,Homo sapiens,RFX5,tf,LoVo,None,Colon,0,RFX5
38821|HIVEP1,0.15285114664885713,Homo sapiens,HIVEP1,tf,LoVo,None,Colon,0,HIVEP1
38801|ETV6,0.15342093256923983,Homo sapiens,ETV6,tf,LoVo,None,Colon,0,ETV6
76671|SMARCA1,0.15359974340532417,Homo sapiens,SMARCA1,cr,LNCaP,Epithelium,Prostate,0,SMARCA1
42820|DDIT3,0.15412809161760138,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
77072|ZNF620,0.15417279413410456,Homo sapiens,ZNF620,tf,293T,None,None,0,ZNF620
76586|SIX1,0.1542955866925948,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
38768|GLIS2,0.15438705565176936,Homo sapiens,GLIS2,tf,LoVo,None,Colon,0,GLIS2
36659|YBX1,0.15471333493740325,Homo sapiens,YBX1,tf,HEK293,Epithelium,Embryonic Kidney,1,YBX1
77102|ZNF525,0.15505856610690327,Homo sapiens,ZNF525,other,293T,None,None,1,ZNF525
38798|ZBED4,0.15510763979094777,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
77205|CTRL,0.1551348193897758,Homo sapiens,CTRL,other,HCT-116,Colon cancer cell,Colon,1,CTRL
75039|SMARCE1,0.15513770167079893,Homo sapiens,SMARCE1,,None,HMLE-Twist-ER_0nM,None,1,SMARCE1
72450|NCOA1,0.15545030241480007,Homo sapiens,NCOA1,cr,U2OS,None,Bone,1,NCOA1
77162|ZNF205,0.15564122019688825,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
42828|FOXJ2,0.15566717194063112,Homo sapiens,FOXJ2,tf,LoVo,None,Colon,0,FOXJ2
42873|TOE1,0.15581497158925972,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
43548|C10orf12,0.1560833777297232,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
64714|ZNF800,0.15611399285643046,Homo sapiens,ZNF800,,HEK293,Epithelium,Embryonic Kidney,1,ZNF800
731|ZNF274,0.15623391293610916,Homo sapiens,ZNF274,predicted transcription factor,GM12878,B Lymphocyte,Blood,0,ZNF274
57112|EPO,0.15643116699707565,Homo sapiens,EPO,not sure,RL95-2,None,Uterus,1,EPO
65083|ZNF582,0.1564771155312002,Homo sapiens,ZNF582,,HEK293,Epithelium,Embryonic Kidney,0,ZNF582
42657|FOXK1,0.15679894387130566,Homo sapiens,FOXK1,tf,LoVo,None,Colon,0,FOXK1
42669|HOXA11,0.15680188912409132,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
42651|EVX1,0.15681485711791426,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
42739|NR1I2,0.15735353683073244,Homo sapiens,NR1I2,tf,LoVo,None,Colon,0,NR1I2
52785|CIITA,0.15756050722784692,Homo sapiens,CIITA,predicted transcription factor,Raji,B Lymphocyte,Blood,1,CIITA
42834|HOXB7,0.15773883814159362,Homo sapiens,HOXB7,tf,LoVo,None,Colon,0,HOXB7
77186|ZIM2,0.15785400301511404,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
77056|ZNF705G,0.1586067145027525,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
54386|DKK1,0.1586500285260573,Homo sapiens,DKK1,not sure,DLD-1,Epithelium,Colon,0,DKK1
42823|EGR2,0.15879241545444384,Homo sapiens,EGR2,tf,LoVo,None,Colon,1,EGR2
77070|ZNF626,0.1588493761037234,Homo sapiens,ZNF626,other,293T,None,None,0,ZNF626
42745|RELB,0.1591122935220904,Homo sapiens,RELB,tf,LoVo,None,Colon,0,RELB
42729|KLF15,0.1597888594872543,Homo sapiens,KLF15,tf,LoVo,None,Colon,0,KLF15
65059|ZFP82,0.16034315837626484,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
58465|ARID1B,0.16100242328118247,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
42679|IRF3,0.16112734151634694,Homo sapiens,IRF3,tf,LoVo,None,Colon,0,IRF3
42675|HOXD4,0.1611410946122369,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
42663|HESX1,0.1611410946122369,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
42672|HOXB5,0.1611441939601021,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
42869|TCFL5,0.16153872060343538,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
62588|MCM7,0.1615875265441994,Homo sapiens,MCM7,,K562,Erythroblast,Bone Marrow,1,MCM7
42702|NR2F6,0.16159059066077042,Homo sapiens,NR2F6,tf,LoVo,None,Colon,0,NR2F6
64420|PRDM12,0.1619464402648979,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
77142|ZNF300,0.16196721350049825,Homo sapiens,ZNF300,other,293T,None,None,1,ZNF300
38656|MSX1,0.162106665208324,Homo sapiens,MSX1,tf,LoVo,None,Colon,0,MSX1
42684|KLF13,0.16214982063576444,Homo sapiens,KLF13,tf,LoVo,None,Colon,0,KLF13
77085|ZNF567,0.16247288076054023,Homo sapiens,ZNF567,tf,293T,None,None,1,ZNF567
42736|NCOA3,0.16312594641998973,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
65212|ZNF513,0.1633808475445735,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
42670|HOXB1,0.16346309062504966,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
42676|HOXD9,0.16346627500750727,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
42689|LHX5,0.1639706994223094,Homo sapiens,LHX5,tf,LoVo,None,Colon,1,LHX5
42861|PLAG1,0.16401706000557298,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
42881|ZBTB4,0.16405003311085498,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
42709|ATF6,0.16410369547452325,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
77093|ZNF552,0.16420212664211453,Homo sapiens,ZNF552,tf,293T,None,None,1,ZNF552
42678|IKZF5,0.1642572039602101,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
42674|HOXD13,0.16427438208359485,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
38637|OTX1,0.1644751997311778,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
50250|CTBP1,0.1644983175161172,Homo sapiens,CTBP1,tf,LNCaP,Epithelium,Prostate,1,CTBP1
42808|ADNP2,0.16462876943009808,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
42699|NHLH1,0.16561581186816549,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
38828|BTF3,0.16567165864971956,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
77145|ZNF285,0.16588525483360766,Homo sapiens,ZNF285,other,293T,None,None,0,ZNF285
77138|ZNF324B,0.16616096541381853,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
73412|SREBF2,0.1662169542548927,Homo sapiens,SREBF2,tf,PANC-1,None,None,1,SREBF2
38665|CBFB,0.1667128754343043,Homo sapiens,CBFB,predicted transcription factor,LoVo,None,Colon,0,CBFB
77239|ZSCAN5B,0.16697193045776088,Homo sapiens,ZSCAN5B,tf,HEK293,HEK 293 Cell Line,None,0,ZSCAN5B
38822|HOXA7,0.16700188309296687,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
76929|CD74,0.16707826395122893,Homo sapiens,CD74,other,None,B Lymphocyte,None,1,CD74
"52213|HBG1, HBG2",0.1675408754253414,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,0,"HBG1, HBG2"
65130|ZFP64,0.16791046768133316,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,0,ZFP64
65088|ZNF41,0.16803660202695508,Homo sapiens,ZNF41,,HEK293,Epithelium,Embryonic Kidney,1,ZNF41
38826|ZIC2,0.16840576587680772,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
38689|CREB3L2,0.1691172173598734,Homo sapiens,CREB3L2,tf,LoVo,None,Colon,0,CREB3L2
42792|TFAP2A,0.16948437581950687,Homo sapiens,TFAP2A,predicted transcription factor,LoVo,None,Colon,0,TFAP2A
42697|NEUROD2,0.17036663569638122,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
58463|ARID1A,0.17082911724198968,Homo sapiens,ARID1A,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1A
44356|ERCC6,0.17117454513773295,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,None,0,ERCC6
77156|ZNF235,0.1713834372068957,Homo sapiens,ZNF235,tf,293T,None,None,1,ZNF235
42691|MAFB,0.17145307813918725,Homo sapiens,MAFB,tf,LoVo,None,Colon,0,MAFB
63187|SIX4,0.17152797464982927,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
42652|FERD3L,0.1719536306038396,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
38796|ZFAT,0.1728242437900731,Homo sapiens,ZFAT,tf,LoVo,None,Colon,1,ZFAT
38819|SREBF1,0.17294414574348116,Homo sapiens,SREBF1,tf,LoVo,None,Colon,0,SREBF1
42723|HOXB4,0.17353868883446988,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
38754|GLI3,0.17395758287203833,Homo sapiens,GLI3,tf,LoVo,None,Colon,0,GLI3
42690|LHX6,0.17447789161306437,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
49460|552-SKD,0.17502681705664092,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,0,552-SKD
76684|CDKN1B,0.17793602509873646,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
43303|SMAD2,0.17839077131537528,Homo sapiens,SMAD2,predicted transcription factor,WA09,Embryonic Stem Cell,Embryo,0,SMAD2
43577|CBX7,0.1787596478627257,Homo sapiens,CBX7,cr,None,Fibroblast,Foreskin,0,CBX7
42888|ZNF395,0.1788580326686709,Homo sapiens,ZNF395,predicted transcription factor,LoVo,None,Colon,0,ZNF395
67684|ZBTB7A,0.17932728522999003,Homo sapiens,ZBTB7A,predicted transcription factor,None,Erythroblast,None,0,ZBTB7A
38701|NFATC1,0.17948422836176536,Homo sapiens,NFATC1,tf,LoVo,None,Colon,0,NFATC1
42700|NKX2-8,0.17981521830321567,Homo sapiens,NKX2-8,tf,LoVo,None,Colon,0,NKX2-8
52718|DYRK1A,0.17997562027328623,Homo sapiens,DYRK1A,not sure,HeLa,Epithelium,Cervix,0,DYRK1A
77141|ZNF302,0.1807981566742748,Homo sapiens,ZNF302,tf,293T,None,None,1,ZNF302
5563|CARM1,0.18114971876485175,Homo sapiens,CARM1,cr,H3396,Epithelium,Mammary Gland,0,CARM1
38745|PITX1,0.18119288866175826,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
38747|TOX4,0.18137095964151317,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
42872|THAP4,0.18200573509514706,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
55217|MAP2K1,0.1830840503978466,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
51613|THAP11,0.1831875874043949,Homo sapiens,THAP11,tf,HUES64,Embryonic Stem Cell,Embryo,1,THAP11
42862|PRDM4,0.18474799455287955,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
38727|MZF1,0.18559330948492708,Homo sapiens,MZF1,tf,LoVo,None,Colon,0,MZF1
47774|LDB1,0.1861795443793448,Homo sapiens,LDB1,not sure,None,Erythroid Progenitor Cell,Blood,1,LDB1
77040|ZNF782,0.1869099271295493,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
77169|ZNF169,0.18829854722586054,Homo sapiens,ZNF169,tf,293T,None,None,1,ZNF169
65082|ZNF778,0.18841668305184256,Homo sapiens,ZNF778,,HEK293,Epithelium,Embryonic Kidney,1,ZNF778
38865|E2F2,0.18876611991668218,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
42671|HOXB2,0.18877717930826332,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
77051|ZNF737,0.18884969749986863,Homo sapiens,ZNF737,tf,293T,None,None,0,ZNF737
8813|KDM5A,0.1893558185390653,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,0,KDM5A
77180|ZNF100,0.1897474705025995,Homo sapiens,ZNF100,other,293T,None,None,1,ZNF100
68571|POU3F2,0.1900904479081026,Homo sapiens,POU3F2,tf,None,Neural Progenitor Cell,None,1,POU3F2
77125|ZNF431,0.19076451455869908,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
48181|EBF1,0.19099690786398116,Homo sapiens,EBF1,tf,None,Adipocyte,Adipose,0,EBF1
38787|TBX3,0.1925089070129436,Homo sapiens,TBX3,tf,LoVo,None,Colon,0,TBX3
57945|SOX15,0.1926694400644875,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
38816|IRX3,0.1927573651692931,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
38764|ZNF706,0.19288718452663073,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
38734|ADNP,0.19380061247954783,Homo sapiens,ADNP,tf,LoVo,None,Colon,0,ADNP
42728|KLF11,0.19388879350939775,Homo sapiens,KLF11,tf,LoVo,None,Colon,0,KLF11
65105|ZNF502,0.19408046732448692,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,1,ZNF502
77055|ZNF714,0.19430537066753745,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
45877|XRCC4,0.19460586127762475,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
77265|ZNF75A,0.19546877131004742,Homo sapiens,ZNF75A,tf,K562,Erythroblast,Bone Marrow,0,ZNF75A
38752|DMRT1,0.19571576806188573,Homo sapiens,DMRT1,tf,LoVo,None,Colon,0,DMRT1
77157|ZNF223,0.19659328834039214,Homo sapiens,ZNF223,other,293T,None,None,1,ZNF223
44757|DICER1,0.19661123963794958,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
50111|MAF,0.19717676180807647,Homo sapiens,MAF,tf,None,Keratinocyte,Foreskin,1,MAF
8811|HDAC6,0.19745654014611297,Homo sapiens,HDAC6,cr,H1,Embryonic Stem Cell,Embryo,0,HDAC6
70542|VDR,0.19754517107079544,Homo sapiens,VDR,tf,THP-1,Macrophage,None,1,VDR
5929|GABPA,0.19788288447204322,Homo sapiens,GABPA,tf,RWPE1,Epithelium,Prostate,0,GABPA
42698|NFKB1,0.19871451917902627,Homo sapiens,NFKB1,tf,LoVo,None,Colon,0,NFKB1
42704|NR4A2,0.19891558513264151,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
63895|NFE2L1,0.1990427675661327,Homo sapiens,NFE2L1,tf,K562,Erythroblast,Bone Marrow,1,NFE2L1
42694|MSC,0.19924325867436488,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
38858|MECOM,0.19965635628128203,Homo sapiens,MECOM,tf,LoVo,None,Colon,1,MECOM
73981|PRDM9,0.20039614949829904,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
70859|CASP8AP2,0.20089260697912126,Homo sapiens,CASP8AP2,tf,hTERT-RPE1,Epithelium,None,0,CASP8AP2
76941|SRPK1,0.20183366428323585,Homo sapiens,SRPK1,other,MCF-10A,Epithelium,None,1,SRPK1
74640|ATF2,0.20211351864302535,Homo sapiens,ATF2,predicted transcription factor,HepG2,Epithelium,Liver,1,ATF2
33852|SF1,0.20218090350789508,Homo sapiens,SF1,not sure,H295R,Epithelium,Adrenal Gland,1,SF1
38708|HOXA2,0.2028355410082786,Homo sapiens,HOXA2,tf,LoVo,None,Colon,0,HOXA2
73950|ZNF3,0.20292835378064256,Homo sapiens,ZNF3,tf,293T,None,None,1,ZNF3
38668|PATZ1,0.20303428749136326,Homo sapiens,PATZ1,tf,LoVo,None,Colon,0,PATZ1
42852|HOXC13,0.203622284521428,Homo sapiens,HOXC13,tf,LoVo,None,Colon,0,HOXC13
49011|CPSF3L,0.20430590272691257,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
42758|E2F8,0.20516657605577276,Homo sapiens,E2F8,tf,LoVo,None,Colon,0,E2F8
77151|ZNF26,0.20609518196128734,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
77144|ZNF287,0.20688327866788592,Homo sapiens,ZNF287,tf,293T,None,None,1,ZNF287
63030|t-IgG-control,0.2069568570668427,Homo sapiens,t-IgG-control,,None,None,Liver,0,t-IgG-control
52549|SOX10,0.20716043578548055,Homo sapiens,SOX10,tf,501-Mel,Melanoma Cell,None,1,SOX10
38717|CREM,0.20728367508376028,Homo sapiens,CREM,tf,LoVo,None,Colon,1,CREM
65199|ZNF30,0.20739857934523565,Homo sapiens,ZNF30,,HEK293,Epithelium,Embryonic Kidney,0,ZNF30
47710|SOX11,0.20766239824441834,Homo sapiens,SOX11,tf,GRANTA-519,B Lymphocyte,None,0,SOX11
43675|CDK2,0.20942414835076484,Homo sapiens,CDK2,not sure,T47D-MTVL,Epithelium,Mammary Gland,0,CDK2
53308|LYL1,0.20943079207899107,Homo sapiens,LYL1,predicted transcription factor,TSU-1621-MT,None,None,1,LYL1
42866|RLF,0.2100418566312277,Homo sapiens,RLF,not sure,LoVo,None,Colon,0,RLF
73090|RPA2,0.2101115217712327,Homo sapiens,RPA2,other,HeLa,Epithelium,Cervix,0,RPA2
42645|BARX1,0.21060017820491755,Homo sapiens,BARX1,tf,LoVo,None,Colon,0,BARX1
77176|ZNF132,0.21098125510470112,Homo sapiens,ZNF132,tf,293T,None,None,1,ZNF132
38815|MXD1,0.21330495231488683,Homo sapiens,MXD1,tf,LoVo,None,Colon,0,MXD1
49953|KDM3A,0.21344703472973203,Homo sapiens,KDM3A,cr,Jurkat,T Lymphocyte,Blood,1,KDM3A
59006|JMJD1C,0.21352865147799532,Homo sapiens,JMJD1C,predicted chromatin regulator,THP-1,Monocyte,Blood,1,JMJD1C
38648|GLI1,0.21443348077002344,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
77135|ZNF337,0.2146615707244625,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
77179|ZNF10,0.2155641678057631,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
38800|RORA,0.21558111062807722,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
65064|ZNF34,0.21633545066821036,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
