,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
1168|POLR3G,2.270572752038902e-08,Homo sapiens,POLR3G,tf,HEK293T,Epithelium,Embryonic Kidney,1,POLR3G
77112|ZNF479,2.4240732476865645e-08,Homo sapiens,ZNF479,tf,293T,None,None,1,ZNF479
"56245|TEAD1, TEAD4",2.4421466737756248e-08,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
65082|ZNF778,3.404173382071107e-08,Homo sapiens,ZNF778,,HEK293,Epithelium,Embryonic Kidney,1,ZNF778
63007|ZNF8,3.428572248331818e-08,Homo sapiens,ZNF8,,HEK293,Epithelium,Embryonic Kidney,1,ZNF8
64874|IRF9,3.635885920116877e-08,Homo sapiens,IRF9,tf,K562,Erythroblast,Bone Marrow,1,IRF9
2685|ZNF711,3.746864946085893e-08,Homo sapiens,ZNF711,predicted transcription factor,SH-SY5Y,None,Bone Marrow,1,ZNF711
42772|MXD3,3.842012530341776e-08,Homo sapiens,MXD3,tf,LoVo,None,Colon,1,MXD3
63357|ZFP41,4.2783325604478506e-08,Homo sapiens,ZFP41,,HEK293,Epithelium,Embryonic Kidney,1,ZFP41
44027|AGO2,4.558841304458383e-08,Homo sapiens,AGO2,other,PC-3,Epithelium,Prostate,1,AGO2
56127|APOBEC3B,4.848409801416764e-08,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
45392|CHD7,6.301082466908525e-08,Homo sapiens,CHD7,cr,K562,Erythroblast,Bone Marrow,1,CHD7
38815|MXD1,6.422054310561975e-08,Homo sapiens,MXD1,tf,LoVo,None,Colon,0,MXD1
52147|PDX1,6.91687362941451e-08,Homo sapiens,PDX1,tf,CyT49,Embryonic Stem Cell,Embryo,1,PDX1
62557|PLRG1,7.610021973691872e-08,Homo sapiens,PLRG1,,HepG2,Epithelium,Liver,1,PLRG1
76858|IRAK4,9.082496454926314e-08,Homo sapiens,IRAK4,other,SEM,B cell precursor,None,1,IRAK4
35708|PIAS4,9.341674994667315e-08,Homo sapiens,PIAS4,other,WI-38,Fibroblast,Lung,1,PIAS4
40348|CHD5,9.38843884856766e-08,Homo sapiens,CHD5,cr,SH-SY5Y,None,Bone Marrow,1,CHD5
76709|MGEA5,1.383858186376763e-07,Homo sapiens,MGEA5,other,BJAB,None,None,1,MGEA5
38681|PHF20,1.405637423124162e-07,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
55660|NR0B2,1.408941332492475e-07,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
63264|PTTG1,1.6224202453729575e-07,Homo sapiens,PTTG1,,K562,Erythroblast,Bone Marrow,1,PTTG1
42668|HNF1B,1.6447118211804224e-07,Homo sapiens,HNF1B,tf,LoVo,None,Colon,0,HNF1B
77096|ZNF543,1.6470697455917005e-07,Homo sapiens,ZNF543,tf,293T,None,None,1,ZNF543
49193|CSNK2A1,1.7738435081904314e-07,Homo sapiens,CSNK2A1,other,LNCaP,Epithelium,Prostate,1,CSNK2A1
38808|BARHL1,1.8564673504029017e-07,Homo sapiens,BARHL1,tf,LoVo,None,Colon,0,BARHL1
38750|ZNF407,1.9226431702268343e-07,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
62965|EED,1.9494432201838663e-07,Homo sapiens,EED,cr,GM12878,B Lymphocyte,Blood,1,EED
45942|ZNF274,2.299550067585976e-07,Homo sapiens,ZNF274,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF274
43550|C17orf96,2.310060132626468e-07,Homo sapiens,C17orf96,not sure,HEK293T,Epithelium,Embryonic Kidney,1,C17orf96
65059|ZFP82,2.416605294208729e-07,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
35266|SNAPC4,2.7939572599944285e-07,Homo sapiens,SNAPC4,not sure,MCF-10A,Epithelium,Breast,0,SNAPC4
77104|ZNF506,3.222888826925896e-07,Homo sapiens,ZNF506,tf,293T,None,None,1,ZNF506
76831|SETX,3.3632147000695056e-07,Homo sapiens,SETX,other,A549,Epithelium,Lung,1,SETX
77174|ZNF135,3.5460143338328365e-07,Homo sapiens,ZNF135,tf,293T,None,None,1,ZNF135
63976|ZNF512,4.109563727650034e-07,Homo sapiens,ZNF512,,K562,Erythroblast,Bone Marrow,1,ZNF512
64421|PRDM12,5.420105033682177e-07,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
45950|MAFF,5.726506847603119e-07,Homo sapiens,MAFF,tf,K562,Erythroblast,Bone Marrow,1,MAFF
35717|UBE2I,6.859778579615394e-07,Homo sapiens,UBE2I,other,WI-38,Fibroblast,Lung,1,UBE2I
38643|ERF,7.845883538415421e-07,Homo sapiens,ERF,tf,LoVo,None,Colon,0,ERF
39924|ICE2,8.443902089205757e-07,Homo sapiens,ICE2,other,HCT-116,None,Colon,1,ICE2
76456|USP7,8.474660370128007e-07,Homo sapiens,USP7,tf,H1299,Epithelium,Lung,0,USP7
64831|ZNF547,9.000382661938922e-07,Homo sapiens,ZNF547,,HEK293,Epithelium,Embryonic Kidney,1,ZNF547
36354|SNAPC2,9.530773788513081e-07,Homo sapiens,SNAPC2,not sure,IMR90,Fibroblast,Lung,0,SNAPC2
76878|TERT,9.569109502560735e-07,Homo sapiens,TERT,other,LOX-IMVI,Melanoma Cell,None,1,TERT
55355|PIAS1,9.953211113078453e-07,Homo sapiens,PIAS1,other,VCaP,Epithelium,Prostate,1,PIAS1
42891|ZNF84,1.0498370199285567e-06,Homo sapiens,ZNF84,predicted transcription factor,LoVo,None,Colon,1,ZNF84
77033|ZNF793,1.1225577629669914e-06,Homo sapiens,ZNF793,other,293T,None,None,1,ZNF793
45630|WRNIP1,1.1732703753541962e-06,Homo sapiens,WRNIP1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,WRNIP1
2972|ATF7IP,1.2325085428921412e-06,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
68963|CBFA2T2,1.2615646362568178e-06,Homo sapiens,CBFA2T2,tf,NCCIT,Embryonal carcinoma cell,None,1,CBFA2T2
42880|ZBTB4,1.448949845883618e-06,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
33852|SF1,1.4726510509932567e-06,Homo sapiens,SF1,not sure,H295R,Epithelium,Adrenal Gland,1,SF1
49181|EGFA-T1,1.7057575569801031e-06,Homo sapiens,EGFA-T1,other,HEK293T,Epithelium,Embryonic Kidney,0,EGFA-T1
38655|HOXC6,1.712193509917359e-06,Homo sapiens,HOXC6,tf,LoVo,None,Colon,0,HOXC6
38793|SMAD2,1.8181406324924154e-06,Homo sapiens,SMAD2,predicted transcription factor,LoVo,None,Colon,1,SMAD2
39915|ELL,2.0771523734364195e-06,Homo sapiens,ELL,predicted chromatin regulator,HCT-116,None,Colon,0,ELL
63394|ZNF488,2.5416938962408153e-06,Homo sapiens,ZNF488,,HEK293,Epithelium,Embryonic Kidney,1,ZNF488
63640|ZNF140,2.7856360773625966e-06,Homo sapiens,ZNF140,,HEK293,Epithelium,Embryonic Kidney,1,ZNF140
45978|ZNF217,2.85707896635623e-06,Homo sapiens,ZNF217,predicted transcription factor,MCF-7,Epithelium,Breast,1,ZNF217
45747|PRDM1,2.9310047057196087e-06,Homo sapiens,PRDM1,tf,HeLa-S3,Epithelium,Cervix,1,PRDM1
77133|ZNF343,3.234213634129013e-06,Homo sapiens,ZNF343,tf,293T,None,None,1,ZNF343
54240|PGR,3.255629682785699e-06,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1,PGR
67859|EBNA2,3.6049108374514027e-06,Homo sapiens,EBNA2,other,GM12878,B Lymphocyte,Blood,0,EBNA2
5823|DUX4,4.016447463228712e-06,Homo sapiens,DUX4,other,None,Myoblast,Muscle,0,DUX4
65131|ZNF350,4.203363864307974e-06,Homo sapiens,ZNF350,,HEK293,Epithelium,Embryonic Kidney,1,ZNF350
74119|OLFM2,4.26567784045373e-06,Homo sapiens,OLFM2,other,MCF7-LTED,None,None,1,OLFM2
63399|ZFP37,4.448109155341662e-06,Homo sapiens,ZFP37,,HEK293,Epithelium,Embryonic Kidney,1,ZFP37
73462|MLLT3,4.7735438691853815e-06,Homo sapiens,MLLT3,not sure,THP-1,AML cell line,None,1,MLLT3
35962|HIST1H1B,5.052112685810517e-06,Homo sapiens,HIST1H1B,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,0,HIST1H1B
77137|ZNF333,5.1795650981012464e-06,Homo sapiens,ZNF333,tf,293T,None,None,1,ZNF333
38823|HES4,5.433816217814691e-06,Homo sapiens,HES4,tf,LoVo,None,Colon,0,HES4
77083|ZNF571,5.955736030016645e-06,Homo sapiens,ZNF571,tf,293T,None,None,1,ZNF571
77191|ZFP14,5.98044138472309e-06,Homo sapiens,ZFP14,tf,293T,None,None,1,ZFP14
55548|MEF2B,6.130354349931366e-06,Homo sapiens,MEF2B,tf,None,B Lymphocyte,None,1,MEF2B
77163|ZNF19,6.4065024320547614e-06,Homo sapiens,ZNF19,tf,293T,None,None,1,ZNF19
36814|TLE3,6.605555740557545e-06,Homo sapiens,TLE3,not sure,MCF-7,Epithelium,Breast,1,TLE3
41812|JARID2,1.053117203425602e-05,Homo sapiens,JARID2,cr,None,iPSC,None,1,JARID2
39345|USP49,1.2236494512318785e-05,Homo sapiens,USP49,predicted chromatin regulator,HCT-116,None,Colon,1,USP49
62802|PTRF,1.2340064580118604e-05,Homo sapiens,PTRF,,K562,Erythroblast,Bone Marrow,1,PTRF
77078|ZNF611,1.2690583829910729e-05,Homo sapiens,ZNF611,tf,293T,None,None,1,ZNF611
77204|CTRL,1.3833700822252215e-05,Homo sapiens,CTRL,other,HCT-116,Colon cancer cell,Colon,1,CTRL
38678|HOXA13,1.9668722779642156e-05,Homo sapiens,HOXA13,tf,LoVo,None,Colon,1,HOXA13
38638|ZFHX3,2.156703106576119e-05,Homo sapiens,ZFHX3,tf,LoVo,None,Colon,0,ZFHX3
36252|NKX3-1,2.192339004708499e-05,Homo sapiens,NKX3-1,tf,LNCaP,Epithelium,Prostate,1,NKX3-1
77184|ZKSCAN3,2.2630534986189943e-05,Homo sapiens,ZKSCAN3,tf,293T,None,None,1,ZKSCAN3
45931|BRF1,2.3796675499010433e-05,Homo sapiens,BRF1,tf,K562,Erythroblast,Bone Marrow,0,BRF1
42882|ZNF12,2.6108178795392067e-05,Homo sapiens,ZNF12,predicted transcription factor,LoVo,None,Colon,1,ZNF12
42726|IRF2,2.7260347070290347e-05,Homo sapiens,IRF2,predicted transcription factor,LoVo,None,Colon,0,IRF2
65185|ZNF816,2.8569737870409728e-05,Homo sapiens,ZNF816,,HEK293,Epithelium,Embryonic Kidney,1,ZNF816
4598|STAT6,3.4783466071941493e-05,Homo sapiens,STAT6,tf,None,T Lymphocyte,Cord blood,1,STAT6
35569|SFMBT1,3.541868493733835e-05,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,0,SFMBT1
77028|ZNF805,3.911433278092069e-05,Homo sapiens,ZNF805,other,293T,None,None,1,ZNF805
42869|TCFL5,4.788301640312742e-05,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
42696|MYF6,5.149626762990245e-05,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
77127|ZNF429,5.170096568818394e-05,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
68199|ATRX,5.501292280030157e-05,Homo sapiens,ATRX,cr,K562,Erythroblast,Bone Marrow,1,ATRX
65212|ZNF513,5.97228349220047e-05,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
42765|HOXC8,6.924151995735262e-05,Homo sapiens,HOXC8,tf,LoVo,None,Colon,0,HOXC8
77140|ZNF304,7.010829969750221e-05,Homo sapiens,ZNF304,other,293T,None,None,1,ZNF304
43894|HOXC9,7.156421134818514e-05,Homo sapiens,HOXC9,tf,BE2-C,Neuroblast,Brain,1,HOXC9
9322|MEIS1,7.797023583111518e-05,Homo sapiens,MEIS1,tf,SEM,Pre-B Lymphocyte,None,1,MEIS1
38174|EBNA3,8.31803856757296e-05,Homo sapiens,EBNA3,other,Mutu III,B Lymphocyte,None,1,EBNA3
63515|PYGO2,8.636446326809599e-05,Homo sapiens,PYGO2,,K562,Erythroblast,Bone Marrow,1,PYGO2
77178|ZNF114,0.0001019807225016156,Homo sapiens,ZNF114,tf,293T,None,None,0,ZNF114
64359|ZNF788,0.0001046462670706294,Homo sapiens,ZNF788,,HEK293,Epithelium,Embryonic Kidney,1,ZNF788
49154|SFPQ,0.00011340392371744779,Homo sapiens,SFPQ,not sure,MCF-7,Epithelium,Breast,1,SFPQ
52718|DYRK1A,0.00012154962001253988,Homo sapiens,DYRK1A,not sure,HeLa,Epithelium,Cervix,0,DYRK1A
42685|FOXO4,0.00012835995986987259,Homo sapiens,FOXO4,tf,LoVo,None,Colon,0,FOXO4
63809|HLF,0.00014136619385196614,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
38729|HOXB13,0.0001533775505262458,Homo sapiens,HOXB13,tf,LoVo,None,Colon,1,HOXB13
63619|ZNF280D,0.00016843952481243596,Homo sapiens,ZNF280D,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF280D
77040|ZNF782,0.0001693577851501482,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
51840|TOP1,0.00018225193378174076,Homo sapiens,TOP1,not sure,LNCaP,Epithelium,Prostate,1,TOP1
71950|BANP,0.00018693315640366803,Homo sapiens,BANP,tf,HCT-116,Human colorectal carcinoma,None,0,BANP
63871|ZNF138,0.00019090372884411622,Homo sapiens,ZNF138,,HEK293,Epithelium,Embryonic Kidney,1,ZNF138
38749|SOX4,0.00019346808282166839,Homo sapiens,SOX4,tf,LoVo,None,Colon,0,SOX4
72878|MYF5,0.00019347761196408797,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
38744|RAX2,0.00023467552819650406,Homo sapiens,RAX2,tf,LoVo,None,Colon,0,RAX2
44029|PALB2,0.00024083706483668532,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
38800|RORA,0.0002526620567645521,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
38722|DLX4,0.0002831489718702618,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
45877|XRCC4,0.00028427169733796775,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
53704|TAT,0.00028785182451307456,Homo sapiens,TAT,not sure,Jurkat,T Lymphocyte,Blood,1,TAT
8560|RYBP,0.00029049600426528377,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
77065|ZNF674,0.0002926003788374376,Homo sapiens,ZNF674,tf,293T,None,None,1,ZNF674
69234|CENPT,0.00030481701351475765,Homo sapiens,CENPT,other,HuRef,Lymphoblastoid,None,1,CENPT
77237|ZSCAN5B,0.00031778002121846116,Homo sapiens,ZSCAN5B,tf,BeWo,None,None,1,ZSCAN5B
"52211|HBG1, HBG2",0.00033462807601775113,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,1,"HBG1, HBG2"
42694|MSC,0.0003353550315320919,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
1083|SMAD2/3,0.0003408617984240192,Homo sapiens,SMAD2/3,tf,H9,Embryonic Stem Cell,Embryo,1,SMAD2/3
56433|TOP2B,0.00035031846578437165,Homo sapiens,TOP2B,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,TOP2B
77167|ZNF180,0.00035797432843454047,Homo sapiens,ZNF180,tf,293T,None,None,1,ZNF180
42721|HOXA5,0.00036282074122351293,Homo sapiens,HOXA5,tf,LoVo,None,Colon,0,HOXA5
65207|MZF1,0.00037624907368966065,Homo sapiens,MZF1,tf,HEK293,Epithelium,Embryonic Kidney,1,MZF1
38845|DBP,0.00038810586374465883,Homo sapiens,DBP,tf,LoVo,None,Colon,0,DBP
48609|AGO1,0.00039078737548231546,Homo sapiens,AGO1,other,None,Epithelium,None,0,AGO1
1225|GLYR1,0.0004341070592047691,Homo sapiens,GLYR1,cr,HeLa,Epithelium,Cervix,1,GLYR1
73935|ZNF667,0.00045986007411707996,Homo sapiens,ZNF667,,293T,None,None,1,ZNF667
77130|ZNF398,0.00046716033774441,Homo sapiens,ZNF398,tf,293T,None,None,1,ZNF398
65162|ZNF549,0.0004859924036366703,Homo sapiens,ZNF549,,HEK293,Epithelium,Embryonic Kidney,1,ZNF549
38575|HSF2,0.0005342470097205454,Homo sapiens,HSF2,tf,K562,Erythroblast,Bone Marrow,0,HSF2
42889|ZNF581,0.0005353554556931095,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
65152|SNAI1,0.0005693202813705778,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
1|BTAF1,0.0006429582023151914,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
38753|ZNF250,0.0006936683886670791,Homo sapiens,ZNF250,tf,LoVo,None,Colon,1,ZNF250
64575|MAFG,0.00069513710909197,Homo sapiens,MAFG,tf,K562,Erythroblast,Bone Marrow,1,MAFG
42860|PCF11,0.000716734458692192,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
38680|JDP2,0.0007521089554865523,Homo sapiens,JDP2,tf,LoVo,None,Colon,0,JDP2
65215|ZNF784,0.0008529587781528347,Homo sapiens,ZNF784,,HEK293,Epithelium,Embryonic Kidney,0,ZNF784
42831|HAND1,0.0009659401880013907,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
38709|GLIS3,0.0009748036676873184,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
77165|ZNF182,0.0009827382923271455,Homo sapiens,ZNF182,tf,293T,None,None,1,ZNF182
77262|HMG20A,0.0010085466724013004,Homo sapiens,HMG20A,tf,GM12878,B Lymphocyte,Blood,1,HMG20A
64872|ZBTB49,0.0011050005014655584,Homo sapiens,ZBTB49,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB49
42866|RLF,0.001278043943809648,Homo sapiens,RLF,not sure,LoVo,None,Colon,0,RLF
65136|ZNF184,0.0012924145842627133,Homo sapiens,ZNF184,,HEK293,Epithelium,Embryonic Kidney,0,ZNF184
77128|ZNF425,0.0013137945324850908,Homo sapiens,ZNF425,other,293T,None,None,1,ZNF425
50249|CTBP2,0.0013450538471056483,Homo sapiens,CTBP2,tf,LNCaP,Epithelium,Prostate,1,CTBP2
65195|ZNF224,0.0013996388173915797,Homo sapiens,ZNF224,,HEK293,Epithelium,Embryonic Kidney,1,ZNF224
42660|FOXQ1,0.0014787176239813848,Homo sapiens,FOXQ1,tf,LoVo,None,Colon,0,FOXQ1
77234|FOXR2,0.0015801170205068105,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
5888|LIN9,0.0015965240700043792,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
41630|POLR3GL,0.001673378701948891,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
55661|LEO1,0.0018131113340869587,Homo sapiens,LEO1,predicted chromatin regulator,HCT-116,None,Colon,1,LEO1
77193|HKR1,0.0018607901562435747,Homo sapiens,HKR1,tf,293T,None,None,1,HKR1
69364|MYCN,0.0020445242614791637,Homo sapiens,MYCN,tf,SK-N-BE(2)-C,Neuroblastoma cell,None,1,MYCN
42690|LHX6,0.002235198236903435,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
63246|ZNF680,0.002355685972238175,Homo sapiens,ZNF680,,HEK293,Epithelium,Embryonic Kidney,1,ZNF680
76476|CCNT1,0.002407852770212049,Homo sapiens,CCNT1,tf,C4-2,None,Prostate,0,CCNT1
73934|ZNF669,0.0025244611545870987,Homo sapiens,ZNF669,,293T,None,None,1,ZNF669
77073|ZNF619,0.002884197550275469,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
73930|ZNF708,0.0031359043239559403,Homo sapiens,ZNF708,,293T,None,None,1,ZNF708
34004|LMNB1,0.0032465842319227,Homo sapiens,LMNB1,not sure,IMR90,Fibroblast,Lung,0,LMNB1
38686|SOX3,0.0032674453561692407,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
72954|TBX5,0.0034434970267694376,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
69995|CHD4,0.0034754384571203945,Homo sapiens,CHD4,cr,LNCaP,Epithelium,Prostate,1,CHD4
77181|ZNF100,0.003765144071513682,Homo sapiens,ZNF100,other,293T,None,None,1,ZNF100
64312|PRDM2,0.003866386820753742,Homo sapiens,PRDM2,,HEK293,Epithelium,Embryonic Kidney,1,PRDM2
42862|PRDM4,0.004280412099720299,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
58465|ARID1B,0.005777306151318884,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
57662|BAHD1,0.0057925708643881135,Homo sapiens,BAHD1,both predicted transcription factor and chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BAHD1
41572|ING2,0.005817484785100635,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
33035|AHR,0.005883107206544502,Homo sapiens,AHR,tf,MCF-7,Epithelium,Breast,1,AHR
65193|ZNF331,0.005942804856203632,Homo sapiens,ZNF331,,HEK293,Epithelium,Embryonic Kidney,1,ZNF331
65080|ZNF582,0.005988898222816563,Homo sapiens,ZNF582,,HEK293,Epithelium,Embryonic Kidney,0,ZNF582
43088|7SK,0.006307882157068623,Homo sapiens,7SK,other,HEK293T,Epithelium,Embryonic Kidney,0,7SK
1220|LRWD1,0.006522314085754821,Homo sapiens,LRWD1,cr,HeLa,Epithelium,Cervix,0,LRWD1
53165|ALKBH3,0.006613285232205834,Homo sapiens,ALKBH3,other,PC-3,Epithelium,Prostate,1,ALKBH3
77095|ZNF548,0.006616749492139307,Homo sapiens,ZNF548,tf,293T,None,None,0,ZNF548
38854|DLX2,0.006710267645599177,Homo sapiens,DLX2,tf,LoVo,None,Colon,1,DLX2
77043|ZNF777,0.00802679079086327,Homo sapiens,ZNF777,tf,293T,None,None,1,ZNF777
77097|ZNF540,0.008608045232453287,Homo sapiens,ZNF540,tf,293T,None,None,1,ZNF540
42852|HOXC13,0.008973275610897335,Homo sapiens,HOXC13,tf,LoVo,None,Colon,0,HOXC13
32946|NUP98,0.009091754512992656,Homo sapiens,NUP98,other,HUES6,Embryonic Stem Cell,Embryo,1,NUP98
62554|ZNF600,0.009707843909516622,Homo sapiens,ZNF600,,HEK293,Epithelium,Embryonic Kidney,1,ZNF600
64130|ILK,0.009781850030148864,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
77109|ZNF484,0.009964430549113779,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
71278|KAT2A,0.010099287931900403,Homo sapiens,KAT2A,cr,BGC823,human gastric cancer cells,None,1,KAT2A
45891|ZC3H11A,0.010105577159342294,Homo sapiens,ZC3H11A,other,K562,Erythroblast,Bone Marrow,0,ZC3H11A
52214|TALE,0.010463591202919509,Homo sapiens,TALE,other,HEK293T,Epithelium,Embryonic Kidney,1,TALE
73946|ZNF454,0.011988435195897429,Homo sapiens,ZNF454,,293T,None,None,1,ZNF454
73755|FOXD3,0.013008250467855031,Homo sapiens,FOXD3,tf,A549,Epithelium,Lung,0,FOXD3
42742|PPARA,0.013348993910738072,Homo sapiens,PPARA,tf,LoVo,None,Colon,0,PPARA
77086|ZNF566,0.014486331889824178,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
42834|HOXB7,0.01653188932083255,Homo sapiens,HOXB7,tf,LoVo,None,Colon,0,HOXB7
42670|HOXB1,0.01653188932083255,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
42676|HOXD9,0.01653188932083255,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
76943|SRPK1,0.016643922373553055,Homo sapiens,SRPK1,other,MCF-10A,Epithelium,None,1,SRPK1
43568|CBX7,0.016860203970912147,Homo sapiens,CBX7,cr,None,Fibroblast,Foreskin,0,CBX7
77166|ZNF181,0.017408752372151837,Homo sapiens,ZNF181,tf,293T,None,None,0,ZNF181
73090|RPA2,0.01884111586467807,Homo sapiens,RPA2,other,HeLa,Epithelium,Cervix,0,RPA2
65102|ZSCAN31,0.019226611514302216,Homo sapiens,ZSCAN31,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN31
42724|HOXD11,0.019362622851347655,Homo sapiens,HOXD11,tf,LoVo,None,Colon,0,HOXD11
62532|ZNF585B,0.02025157000981398,Homo sapiens,ZNF585B,,HEK293,Epithelium,Embryonic Kidney,1,ZNF585B
38791|HOXA10,0.021066658507332914,Homo sapiens,HOXA10,tf,LoVo,None,Colon,0,HOXA10
64441|ZSCAN20,0.02127343546163596,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
77023|ZNF860,0.022017542589737538,Homo sapiens,ZNF860,other,293T,None,None,0,ZNF860
65157|ZNF260,0.022216089903996983,Homo sapiens,ZNF260,,HEK293,Epithelium,Embryonic Kidney,1,ZNF260
62811|COPS2,0.02263809052323551,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
64713|ZNF800,0.022976550003303342,Homo sapiens,ZNF800,,HEK293,Epithelium,Embryonic Kidney,1,ZNF800
77079|ZNF605,0.023169639294546573,Homo sapiens,ZNF605,other,293T,None,None,1,ZNF605
53472|SVIL,0.024335533385349772,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
65201|ZNF30,0.02483474230156746,Homo sapiens,ZNF30,,HEK293,Epithelium,Embryonic Kidney,1,ZNF30
58948|SMN1,0.02503646052212949,Homo sapiens,SMN1,not sure,HEK293,Epithelium,Embryonic Kidney,1,SMN1
59015|EP400,0.025038446399769376,Homo sapiens,EP400,cr,U2OS,None,Bone,0,EP400
8784|CHD3,0.025515500748912956,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
52217|EBNA3A,0.02559627766080924,Homo sapiens,EBNA3A,other,HEK293T,Epithelium,Embryonic Kidney,0,EBNA3A
54381|LMTK3,0.026196640264609883,Homo sapiens,LMTK3,not sure,MDA-MB-231,Epithelium,Breast,1,LMTK3
43448|GFI1B,0.02656708747501063,Homo sapiens,GFI1B,predicted transcription factor,None,Proerythroblast,Bone Marrow,1,GFI1B
38648|GLI1,0.026950237447557146,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
72433|SMARCA2,0.02781966547669945,Homo sapiens,SMARCA2,cr,LNCaP,Epithelium,Prostate,0,SMARCA2
77135|ZNF337,0.028440589816782824,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
77055|ZNF714,0.029835327395499323,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
65091|ZNF41,0.031710678892555966,Homo sapiens,ZNF41,,HEK293,Epithelium,Embryonic Kidney,1,ZNF41
77046|ZNF764,0.03202656618080407,Homo sapiens,ZNF764,tf,293T,None,None,0,ZNF764
35107|DOT1L,0.032341360886881554,Homo sapiens,DOT1L,cr,NCCIT,None,Embryo,0,DOT1L
9321|HOXA9,0.03499061116960461,Homo sapiens,HOXA9,tf,SEM,Pre-B Lymphocyte,None,1,HOXA9
