,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
77167|ZNF180,4.736826796136739e-06,Homo sapiens,ZNF180,tf,293T,None,None,1,ZNF180
42772|MXD3,4.8936843841107525e-06,Homo sapiens,MXD3,tf,LoVo,None,Colon,1,MXD3
33467|ELF5,5.111534814694618e-06,Homo sapiens,ELF5,tf,T47D,Epithelium,Mammary Gland,1,ELF5
1229|GTF3C1,5.1265256690302685e-06,Homo sapiens,GTF3C1,tf,HeLa,Epithelium,Cervix,1,GTF3C1
38793|SMAD2,5.402161362355606e-06,Homo sapiens,SMAD2,predicted transcription factor,LoVo,None,Colon,1,SMAD2
2972|ATF7IP,6.6774091135313185e-06,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
53704|TAT,7.415248776287964e-06,Homo sapiens,TAT,not sure,Jurkat,T Lymphocyte,Blood,1,TAT
42880|ZBTB4,7.82084269285166e-06,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
63394|ZNF488,8.078508933584416e-06,Homo sapiens,ZNF488,,HEK293,Epithelium,Embryonic Kidney,1,ZNF488
77065|ZNF674,8.472216683375056e-06,Homo sapiens,ZNF674,tf,293T,None,None,1,ZNF674
77032|ZNF793,8.922789177800983e-06,Homo sapiens,ZNF793,other,293T,None,None,1,ZNF793
76858|IRAK4,9.009423980965714e-06,Homo sapiens,IRAK4,other,SEM,B cell precursor,None,1,IRAK4
42778|OVOL2,9.013108753674892e-06,Homo sapiens,OVOL2,tf,LoVo,None,Colon,1,OVOL2
77028|ZNF805,9.623224608568126e-06,Homo sapiens,ZNF805,other,293T,None,None,1,ZNF805
68963|CBFA2T2,9.839971423120097e-06,Homo sapiens,CBFA2T2,tf,NCCIT,Embryonal carcinoma cell,None,1,CBFA2T2
58061|ZNF165,1.0137423427647452e-05,Homo sapiens,ZNF165,tf,WHIM12,Epithelium,Breast,0,ZNF165
77112|ZNF479,1.0147887064826389e-05,Homo sapiens,ZNF479,tf,293T,None,None,1,ZNF479
48609|AGO1,1.0550049921231874e-05,Homo sapiens,AGO1,other,None,Epithelium,None,0,AGO1
64307|ZNF837,1.2177488295517236e-05,Homo sapiens,ZNF837,,HEK293,Epithelium,Embryonic Kidney,1,ZNF837
65073|ZNF280A,1.2722421647848314e-05,Homo sapiens,ZNF280A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF280A
39924|ICE2,1.8037577622198597e-05,Homo sapiens,ICE2,other,HCT-116,None,Colon,1,ICE2
64359|ZNF788,1.8086720929177957e-05,Homo sapiens,ZNF788,,HEK293,Epithelium,Embryonic Kidney,1,ZNF788
5130|ATRX,1.8338113190130567e-05,Homo sapiens,ATRX,cr,None,Erythroblast,Blood,0,ATRX
44027|AGO2,2.0711209620660753e-05,Homo sapiens,AGO2,other,PC-3,Epithelium,Prostate,1,AGO2
77104|ZNF506,2.0872778158931293e-05,Homo sapiens,ZNF506,tf,293T,None,None,1,ZNF506
50456|AUTS2,2.3970976638643116e-05,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
42685|FOXO4,2.4020265414315123e-05,Homo sapiens,FOXO4,tf,LoVo,None,Colon,0,FOXO4
55355|PIAS1,2.5234909259486127e-05,Homo sapiens,PIAS1,other,VCaP,Epithelium,Prostate,1,PIAS1
71950|BANP,2.54524468000783e-05,Homo sapiens,BANP,tf,HCT-116,Human colorectal carcinoma,None,0,BANP
38638|ZFHX3,2.7473411681910864e-05,Homo sapiens,ZFHX3,tf,LoVo,None,Colon,0,ZFHX3
38750|ZNF407,3.450388059345055e-05,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
51840|TOP1,3.768634190332021e-05,Homo sapiens,TOP1,not sure,LNCaP,Epithelium,Prostate,1,TOP1
63618|ZNF280D,4.07921276162071e-05,Homo sapiens,ZNF280D,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF280D
77140|ZNF304,4.092877912414972e-05,Homo sapiens,ZNF304,other,293T,None,None,1,ZNF304
42721|HOXA5,4.700383858152746e-05,Homo sapiens,HOXA5,tf,LoVo,None,Colon,0,HOXA5
1330|POLR3G,4.9294069542404895e-05,Homo sapiens,POLR3G,tf,HeLa,Epithelium,Cervix,0,POLR3G
38722|DLX4,5.164453429468141e-05,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
36252|NKX3-1,5.956967579123784e-05,Homo sapiens,NKX3-1,tf,LNCaP,Epithelium,Prostate,1,NKX3-1
36814|TLE3,6.402231385682633e-05,Homo sapiens,TLE3,not sure,MCF-7,Epithelium,Breast,1,TLE3
38709|GLIS3,6.422653644572174e-05,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
38749|SOX4,6.778646988325754e-05,Homo sapiens,SOX4,tf,LoVo,None,Colon,0,SOX4
77083|ZNF571,7.454976500398391e-05,Homo sapiens,ZNF571,tf,293T,None,None,1,ZNF571
65185|ZNF816,8.205078057182957e-05,Homo sapiens,ZNF816,,HEK293,Epithelium,Embryonic Kidney,1,ZNF816
1011|FOXH1,8.469805153005217e-05,Homo sapiens,FOXH1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXH1
4598|STAT6,9.692363736629739e-05,Homo sapiens,STAT6,tf,None,T Lymphocyte,Cord blood,1,STAT6
65161|ZNF774,0.00010916306074887361,Homo sapiens,ZNF774,,HEK293,Epithelium,Embryonic Kidney,0,ZNF774
76412|ESCO2,0.0001152624684974124,Homo sapiens,ESCO2,other,None,None,None,1,ESCO2
64441|ZSCAN20,0.00012847810724631037,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
52549|SOX10,0.00012880588295660633,Homo sapiens,SOX10,tf,501-Mel,Melanoma Cell,None,1,SOX10
72929|TBX5,0.00013632402223717754,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
9322|MEIS1,0.0001400543739880078,Homo sapiens,MEIS1,tf,SEM,Pre-B Lymphocyte,None,1,MEIS1
63809|HLF,0.00014040026025452512,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
65212|ZNF513,0.00014137805007169435,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
77133|ZNF343,0.00015164148361784813,Homo sapiens,ZNF343,tf,293T,None,None,1,ZNF343
65131|ZNF350,0.0001682995507169549,Homo sapiens,ZNF350,,HEK293,Epithelium,Embryonic Kidney,1,ZNF350
43894|HOXC9,0.00017575072606762498,Homo sapiens,HOXC9,tf,BE2-C,Neuroblast,Brain,1,HOXC9
42660|FOXQ1,0.00018972899636321428,Homo sapiens,FOXQ1,tf,LoVo,None,Colon,0,FOXQ1
77100|ZNF529,0.00021381563807815196,Homo sapiens,ZNF529,tf,293T,None,None,1,ZNF529
73090|RPA2,0.00024381503840020802,Homo sapiens,RPA2,other,HeLa,Epithelium,Cervix,0,RPA2
64496|ZNF781,0.00024990041877348546,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
63007|ZNF8,0.00025092826189782036,Homo sapiens,ZNF8,,HEK293,Epithelium,Embryonic Kidney,1,ZNF8
77109|ZNF484,0.0002744149311790234,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
42696|MYF6,0.00027518920772279243,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
33035|AHR,0.00029835828750585103,Homo sapiens,AHR,tf,MCF-7,Epithelium,Breast,1,AHR
64831|ZNF547,0.00032844407178528323,Homo sapiens,ZNF547,,HEK293,Epithelium,Embryonic Kidney,1,ZNF547
35962|HIST1H1B,0.0003390029080782564,Homo sapiens,HIST1H1B,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,0,HIST1H1B
51360|PSIP1,0.00034339569107771917,Homo sapiens,PSIP1,predicted transcription factor,None,T Lymphocyte,None,1,PSIP1
58829|CD59,0.00035895101143806896,Homo sapiens,CD59,other,Raji,B Lymphocyte,Blood,0,CD59
76831|SETX,0.0003664873125946988,Homo sapiens,SETX,other,A549,Epithelium,Lung,1,SETX
42742|PPARA,0.00040443714328913805,Homo sapiens,PPARA,tf,LoVo,None,Colon,0,PPARA
77147|ZNF283,0.00043138573445034023,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
64575|MAFG,0.0004315896316856027,Homo sapiens,MAFG,tf,K562,Erythroblast,Bone Marrow,1,MAFG
65152|SNAI1,0.00043418051720289785,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
77073|ZNF619,0.0004589485392034742,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
41572|ING2,0.0004793375179729664,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
8555|PCGF6,0.0005904360680486498,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
35717|UBE2I,0.0005923890707950075,Homo sapiens,UBE2I,other,WI-38,Fibroblast,Lung,1,UBE2I
38753|ZNF250,0.0005970128521034512,Homo sapiens,ZNF250,tf,LoVo,None,Colon,1,ZNF250
65080|ZNF582,0.0006120883662076304,Homo sapiens,ZNF582,,HEK293,Epithelium,Embryonic Kidney,0,ZNF582
42869|TCFL5,0.0006177830563076636,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
38641|ATF5,0.000626405948973896,Homo sapiens,ATF5,tf,LoVo,None,Colon,0,ATF5
38816|IRX3,0.0006265051518462572,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
73950|ZNF3,0.0006649737453586768,Homo sapiens,ZNF3,tf,293T,None,None,1,ZNF3
73956|ZNF331,0.0006776282460433936,Homo sapiens,ZNF331,,293T,None,None,1,ZNF331
62554|ZNF600,0.0007211654408572632,Homo sapiens,ZNF600,,HEK293,Epithelium,Embryonic Kidney,1,ZNF600
45931|BRF1,0.0007264846297809213,Homo sapiens,BRF1,tf,K562,Erythroblast,Bone Marrow,0,BRF1
42861|PLAG1,0.0008227033878088208,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
76885|TERT,0.0008320275834935442,Homo sapiens,TERT,other,P493,None,None,1,TERT
56666|HOXB13,0.0009080214922391749,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1,HOXB13
65059|ZFP82,0.000926819746245755,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
77086|ZNF566,0.0009314763459984943,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
38686|SOX3,0.0010741229886143677,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
65215|ZNF784,0.0012042349292848975,Homo sapiens,ZNF784,,HEK293,Epithelium,Embryonic Kidney,0,ZNF784
77174|ZNF135,0.0012602044039506377,Homo sapiens,ZNF135,tf,293T,None,None,1,ZNF135
43088|7SK,0.0013498008079028678,Homo sapiens,7SK,other,HEK293T,Epithelium,Embryonic Kidney,0,7SK
1|BTAF1,0.0014663143514870303,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
73935|ZNF667,0.0014978951744720193,Homo sapiens,ZNF667,,293T,None,None,1,ZNF667
76456|USP7,0.0015230853038247227,Homo sapiens,USP7,tf,H1299,Epithelium,Lung,0,USP7
77078|ZNF611,0.0015535004705503064,Homo sapiens,ZNF611,tf,293T,None,None,1,ZNF611
77043|ZNF777,0.0015605992108323474,Homo sapiens,ZNF777,tf,293T,None,None,1,ZNF777
45630|WRNIP1,0.001575371176642637,Homo sapiens,WRNIP1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,WRNIP1
77163|ZNF19,0.001614869571693489,Homo sapiens,ZNF19,tf,293T,None,None,1,ZNF19
73946|ZNF454,0.0016202525566848536,Homo sapiens,ZNF454,,293T,None,None,1,ZNF454
63357|ZFP41,0.0016427626291076747,Homo sapiens,ZFP41,,HEK293,Epithelium,Embryonic Kidney,1,ZFP41
38727|MZF1,0.001645033514230787,Homo sapiens,MZF1,tf,LoVo,None,Colon,0,MZF1
64872|ZBTB49,0.001668748064227843,Homo sapiens,ZBTB49,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB49
5888|LIN9,0.0017337245184396166,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
8560|RYBP,0.0017860234733445002,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
65162|ZNF549,0.001944267202541483,Homo sapiens,ZNF549,,HEK293,Epithelium,Embryonic Kidney,1,ZNF549
77184|ZKSCAN3,0.0019528918387979877,Homo sapiens,ZKSCAN3,tf,293T,None,None,1,ZKSCAN3
77099|ZNF530,0.002000866277497515,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
41423|SFPQ,0.002105669149984557,Homo sapiens,SFPQ,not sure,LNCaP,Epithelium,Prostate,0,SFPQ
42726|IRF2,0.002593321467076637,Homo sapiens,IRF2,predicted transcription factor,LoVo,None,Colon,0,IRF2
42882|ZNF12,0.0026241562711215582,Homo sapiens,ZNF12,predicted transcription factor,LoVo,None,Colon,1,ZNF12
77204|CTRL,0.0026800521847758496,Homo sapiens,CTRL,other,HCT-116,Colon cancer cell,Colon,1,CTRL
53165|ALKBH3,0.0028369400836610326,Homo sapiens,ALKBH3,other,PC-3,Epithelium,Prostate,1,ALKBH3
1220|LRWD1,0.003027417248857467,Homo sapiens,LRWD1,cr,HeLa,Epithelium,Cervix,0,LRWD1
49181|EGFA-T1,0.003062416037863447,Homo sapiens,EGFA-T1,other,HEK293T,Epithelium,Embryonic Kidney,0,EGFA-T1
42868|SNAPC4,0.0034371299302986547,Homo sapiens,SNAPC4,not sure,LoVo,None,Colon,0,SNAPC4
63904|ZNF438,0.00346659645171854,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
38174|EBNA3,0.0034860699369617665,Homo sapiens,EBNA3,other,Mutu III,B Lymphocyte,None,1,EBNA3
69995|CHD4,0.0035069548241099535,Homo sapiens,CHD4,cr,LNCaP,Epithelium,Prostate,1,CHD4
77029|ZNF7,0.0035970565768307927,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
64311|PRDM2,0.003652664678100437,Homo sapiens,PRDM2,,HEK293,Epithelium,Embryonic Kidney,1,PRDM2
77178|ZNF114,0.004170385790663755,Homo sapiens,ZNF114,tf,293T,None,None,0,ZNF114
38575|HSF2,0.00427455631470125,Homo sapiens,HSF2,tf,K562,Erythroblast,Bone Marrow,0,HSF2
38680|JDP2,0.004534664647946385,Homo sapiens,JDP2,tf,LoVo,None,Colon,0,JDP2
38791|HOXA10,0.004631284014300241,Homo sapiens,HOXA10,tf,LoVo,None,Colon,0,HOXA10
77127|ZNF429,0.005177106596317982,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
42866|RLF,0.005294459422717168,Homo sapiens,RLF,not sure,LoVo,None,Colon,0,RLF
64713|ZNF800,0.00533388995122952,Homo sapiens,ZNF800,,HEK293,Epithelium,Embryonic Kidney,1,ZNF800
65217|ZNF502,0.0054858697297662795,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,0,ZNF502
35569|SFMBT1,0.005530333904476548,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,0,SFMBT1
38800|RORA,0.005641275413957647,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
38747|TOX4,0.006479026128640375,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
64130|ILK,0.006539594398556892,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
69364|MYCN,0.006684102401077918,Homo sapiens,MYCN,tf,SK-N-BE(2)-C,Neuroblastoma cell,None,1,MYCN
42694|MSC,0.0068729156560746185,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
63246|ZNF680,0.007136377084803414,Homo sapiens,ZNF680,,HEK293,Epithelium,Embryonic Kidney,1,ZNF680
77137|ZNF333,0.007146147554137949,Homo sapiens,ZNF333,tf,293T,None,None,1,ZNF333
42889|ZNF581,0.007178755554402061,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
65136|ZNF184,0.0075303556613530165,Homo sapiens,ZNF184,,HEK293,Epithelium,Embryonic Kidney,0,ZNF184
76476|CCNT1,0.007536695619938749,Homo sapiens,CCNT1,tf,C4-2,None,Prostate,0,CCNT1
77087|ZNF565,0.007613597132476835,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
42750|ATF7,0.0077640445434289385,Homo sapiens,ATF7,tf,LoVo,None,Colon,0,ATF7
77055|ZNF714,0.008278838365658236,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
77131|ZNF383,0.008684945952114276,Homo sapiens,ZNF383,tf,293T,None,None,1,ZNF383
72878|MYF5,0.009892757042644251,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
45877|XRCC4,0.010963175705988037,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
73930|ZNF708,0.011370441290610322,Homo sapiens,ZNF708,,293T,None,None,1,ZNF708
77193|HKR1,0.011761571849834396,Homo sapiens,HKR1,tf,293T,None,None,1,HKR1
77165|ZNF182,0.012212692916702406,Homo sapiens,ZNF182,tf,293T,None,None,1,ZNF182
55661|LEO1,0.01255683741242819,Homo sapiens,LEO1,predicted chromatin regulator,HCT-116,None,Colon,1,LEO1
38655|HOXC6,0.012692616217639119,Homo sapiens,HOXC6,tf,LoVo,None,Colon,0,HOXC6
77128|ZNF425,0.013254444552518063,Homo sapiens,ZNF425,other,293T,None,None,1,ZNF425
73462|MLLT3,0.014052947849946151,Homo sapiens,MLLT3,not sure,THP-1,AML cell line,None,1,MLLT3
77090|ZNF561,0.014597427769745097,Homo sapiens,ZNF561,tf,293T,None,None,1,ZNF561
42765|HOXC8,0.015137335014846154,Homo sapiens,HOXC8,tf,LoVo,None,Colon,0,HOXC8
62557|PLRG1,0.015405107607664559,Homo sapiens,PLRG1,,HepG2,Epithelium,Liver,1,PLRG1
77181|ZNF100,0.0165464848589289,Homo sapiens,ZNF100,other,293T,None,None,1,ZNF100
42724|HOXD11,0.017529502646139283,Homo sapiens,HOXD11,tf,LoVo,None,Colon,0,HOXD11
69234|CENPT,0.017938005363097143,Homo sapiens,CENPT,other,HuRef,Lymphoblastoid,None,1,CENPT
38748|PAX2,0.022866673897624257,Homo sapiens,PAX2,tf,LoVo,None,Colon,0,PAX2
8784|CHD3,0.024728196317088724,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
36354|SNAPC2,0.025519667041262295,Homo sapiens,SNAPC2,not sure,IMR90,Fibroblast,Lung,0,SNAPC2
63597|GFI1B,0.02687755865520064,Homo sapiens,GFI1B,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,GFI1B
56997|DACOR1,0.0268791460328085,Homo sapiens,DACOR1,other,None,None,Colon,1,DACOR1
9323|HOXA9,0.02710083770985172,Homo sapiens,HOXA9,tf,SEM,Pre-B Lymphocyte,None,1,HOXA9
56894|LMNB1,0.027114952087748334,Homo sapiens,LMNB1,not sure,IMR90,Fibroblast,Lung,1,LMNB1
77046|ZNF764,0.027119070161683245,Homo sapiens,ZNF764,tf,293T,None,None,0,ZNF764
76943|SRPK1,0.029866244317893142,Homo sapiens,SRPK1,other,MCF-10A,Epithelium,None,1,SRPK1
77095|ZNF548,0.030763615087481044,Homo sapiens,ZNF548,tf,293T,None,None,0,ZNF548
63871|ZNF138,0.03098901732814391,Homo sapiens,ZNF138,,HEK293,Epithelium,Embryonic Kidney,1,ZNF138
38642|ZNF236,0.03324358162847352,Homo sapiens,ZNF236,tf,LoVo,None,Colon,0,ZNF236
38678|HOXA13,0.03361214079412417,Homo sapiens,HOXA13,tf,LoVo,None,Colon,1,HOXA13
56433|TOP2B,0.04209477387844357,Homo sapiens,TOP2B,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,TOP2B
76974|RPA1,0.042730934539441545,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
39008|H3Pan,0.04736411948466246,Homo sapiens,H3Pan,other,A549,Epithelium,Lung,0,H3Pan
77097|ZNF540,0.04801666586447917,Homo sapiens,ZNF540,tf,293T,None,None,1,ZNF540
45891|ZC3H11A,0.0496948948580993,Homo sapiens,ZC3H11A,other,K562,Erythroblast,Bone Marrow,0,ZC3H11A
62648|MCM5,0.05013961353284052,Homo sapiens,MCM5,,K562,Erythroblast,Bone Marrow,0,MCM5
77079|ZNF605,0.05178261467836587,Homo sapiens,ZNF605,other,293T,None,None,1,ZNF605
65195|ZNF224,0.05365069645484699,Homo sapiens,ZNF224,,HEK293,Epithelium,Embryonic Kidney,1,ZNF224
65200|ZNF30,0.05524467010691392,Homo sapiens,ZNF30,,HEK293,Epithelium,Embryonic Kidney,1,ZNF30
52214|TALE,0.055514986027294266,Homo sapiens,TALE,other,HEK293T,Epithelium,Embryonic Kidney,1,TALE
77262|HMG20A,0.05593134828262525,Homo sapiens,HMG20A,tf,GM12878,B Lymphocyte,Blood,1,HMG20A
77036|ZNF789,0.056020551342125136,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
65102|ZSCAN31,0.05923922434007062,Homo sapiens,ZSCAN31,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN31
57662|BAHD1,0.05984225982563318,Homo sapiens,BAHD1,both predicted transcription factor and chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BAHD1
38744|RAX2,0.06052920670670303,Homo sapiens,RAX2,tf,LoVo,None,Colon,0,RAX2
77111|ZNF480,0.06221624310168933,Homo sapiens,ZNF480,tf,293T,None,None,1,ZNF480
32946|NUP98,0.062413068475182854,Homo sapiens,NUP98,other,HUES6,Embryonic Stem Cell,Embryo,1,NUP98
42723|HOXB4,0.06253790295235317,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
53472|SVIL,0.06508573017794611,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
42700|NKX2-8,0.08725070692944226,Homo sapiens,NKX2-8,tf,LoVo,None,Colon,0,NKX2-8
42865|RFX7,0.08937643301049975,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
77144|ZNF287,0.09940942435212946,Homo sapiens,ZNF287,tf,293T,None,None,1,ZNF287
73963|ZNF266,0.10137075681720814,Homo sapiens,ZNF266,predicted transcription factor,293T,None,None,1,ZNF266
65157|ZNF260,0.10791091255949076,Homo sapiens,ZNF260,,HEK293,Epithelium,Embryonic Kidney,1,ZNF260
8786|WHSC1,0.1141216052809027,Homo sapiens,WHSC1,cr,K562,Erythroblast,Bone Marrow,1,WHSC1
42831|HAND1,0.11645357799416817,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
77023|ZNF860,0.11664814438121962,Homo sapiens,ZNF860,other,293T,None,None,0,ZNF860
42690|LHX6,0.11733754193874801,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
53089|HOXB7,0.11915640167457908,Homo sapiens,HOXB7,tf,BT-474,Epithelium,Mammary Gland,1,HOXB7
77047|ZNF75D,0.12342272059731296,Homo sapiens,ZNF75D,tf,293T,None,None,1,ZNF75D
77020|ZNF891,0.1284719409770123,Homo sapiens,ZNF891,other,293T,None,None,0,ZNF891
77192|RBAK,0.13162959533494328,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
38796|ZFAT,0.13218730230528286,Homo sapiens,ZFAT,tf,LoVo,None,Colon,1,ZFAT
77092|ZNF555,0.13502834870567348,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
77171|ZNF157,0.1350315137405258,Homo sapiens,ZNF157,tf,293T,None,None,1,ZNF157
41812|JARID2,0.15066508966118353,Homo sapiens,JARID2,cr,None,iPSC,None,1,JARID2
42888|ZNF395,0.16104388379938916,Homo sapiens,ZNF395,predicted transcription factor,LoVo,None,Colon,0,ZNF395
2655|PAX3,0.1682453360414216,Homo sapiens,PAX3,tf,Rh4,None,Muscle,1,PAX3
38854|DLX2,0.17067495174629732,Homo sapiens,DLX2,tf,LoVo,None,Colon,1,DLX2
44029|PALB2,0.1758609334975213,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
77234|FOXR2,0.1781914074591398,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
77157|ZNF223,0.18973674187962458,Homo sapiens,ZNF223,other,293T,None,None,1,ZNF223
47711|SOX11,0.1918778933031931,Homo sapiens,SOX11,tf,GRANTA-519,B Lymphocyte,None,1,SOX11
42820|DDIT3,0.19597002690568655,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
43703|HOXC11,0.19691197127749555,Homo sapiens,HOXC11,tf,OCI-Ly2,Epithelium,Mammary Gland,1,HOXC11
50249|CTBP2,0.19861879466176968,Homo sapiens,CTBP2,tf,LNCaP,Epithelium,Prostate,1,CTBP2
38688|NKX2-5,0.198939158310238,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
42862|PRDM4,0.20210862808132218,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
77040|ZNF782,0.2121909034979697,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
77045|ZNF765,0.21349230225730537,Homo sapiens,ZNF765,other,293T,None,None,1,ZNF765
38689|CREB3L2,0.21840473943568134,Homo sapiens,CREB3L2,tf,LoVo,None,Colon,0,CREB3L2
77049|ZNF74,0.21897124694885212,Homo sapiens,ZNF74,tf,293T,None,None,0,ZNF74
77076|ZNF614,0.22177570923766332,Homo sapiens,ZNF614,tf,293T,None,None,1,ZNF614
38754|GLI3,0.22562905568026492,Homo sapiens,GLI3,tf,LoVo,None,Colon,0,GLI3
77125|ZNF431,0.238050806380325,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
67832|EBNA3C,0.24560373565345267,Homo sapiens,EBNA3C,other,None,Lymphoblast,None,0,EBNA3C
58464|ARID1B,0.24737665783954393,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
77237|ZSCAN5B,0.2609267172663505,Homo sapiens,ZSCAN5B,tf,BeWo,None,None,1,ZSCAN5B
77027|ZNF808,0.26635310981367283,Homo sapiens,ZNF808,other,293T,None,None,1,ZNF808
57945|SOX15,0.2667197826029639,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
77135|ZNF337,0.27491460496958436,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
65079|ZNF317,0.28159522196136233,Homo sapiens,ZNF317,,HEK293,Epithelium,Embryonic Kidney,1,ZNF317
55210|MAPK1,0.3013058079926133,Homo sapiens,MAPK1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,MAPK1
42811|BBX,0.302152969146813,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
42879|ZBTB39,0.302152969146813,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
42827|FOXF2,0.302152969146813,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
52218|EBNA3A,0.3023087387169744,Homo sapiens,EBNA3A,other,HEK293T,Epithelium,Embryonic Kidney,0,EBNA3A
52207|IL1RN,0.30298730276727814,Homo sapiens,IL1RN,other,HEK293T,Epithelium,Embryonic Kidney,0,IL1RN
77082|ZNF573,0.31030092029512885,Homo sapiens,ZNF573,tf,293T,None,None,1,ZNF573
42817|CDX1,0.31058878414646407,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
42873|TOE1,0.31058878414646407,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
